pde,r,seed,comparison,baseline,contrast,mse_comparison,mse_baseline,mse_ratio,log_mse_ratio,percent_mse_change
heat,0.4,118,uniform,original,uniform_vs_original,2.274237684160574e-06,4.0469114257618566e-09,561.9687324222655,6.331446212086623,56096.873242226546
heat,0.4,119,uniform,original,uniform_vs_original,2.6700618894204275e-06,4.285853885330204e-09,622.9941479245535,6.434537125363806,62199.414792455354
heat,0.4,100,xcorr,original,xcorr_vs_original,4.117058266306373e-06,5.1079395244763015e-09,806.0115525209707,6.692098075556479,80501.15525209707
heat,0.4,101,xcorr,original,xcorr_vs_original,4.207887930374188e-06,6.345311769073714e-09,663.1491222989117,6.496999885406216,66214.91222989117
heat,0.4,102,xcorr,original,xcorr_vs_original,5.557407049439078e-06,3.728161080199244e-09,1490.6563664738633,7.306971816353505,148965.63664738633
heat,0.4,103,xcorr,original,xcorr_vs_original,4.577531282023983e-06,5.708483151456445e-09,801.882244472612,6.686961769745443,80088.2244472612
heat,0.4,104,xcorr,original,xcorr_vs_original,2.789868583874533e-06,4.41033598530538e-09,632.575067561742,6.449798897451382,63157.5067561742
heat,0.4,105,xcorr,original,xcorr_vs_original,8.228882527328008e-06,5.9129084684084185e-09,1391.6810265698196,7.238267667056895,139068.10265698197
heat,0.4,106,xcorr,original,xcorr_vs_original,3.289434674869085e-06,5.1404592145420924e-09,639.910665094559,6.461328580820963,63891.0665094559
heat,0.4,107,xcorr,original,xcorr_vs_original,2.470524540776342e-06,2.7923930953979714e-09,884.7337951264499,6.78528680329231,88373.37951264498
heat,0.4,108,xcorr,original,xcorr_vs_original,3.843833410344111e-06,5.062786292628352e-09,759.2327995240305,6.6323084491075415,75823.27995240306
heat,0.4,109,xcorr,original,xcorr_vs_original,5.627366287730418e-06,4.5148264866262674e-09,1246.4191712349732,7.128030056284276,124541.91712349732
heat,0.4,110,xcorr,original,xcorr_vs_original,3.1728228009342274e-06,6.793205704555549e-09,467.0582548098787,6.146453992522755,46605.82548098787
heat,0.4,111,xcorr,original,xcorr_vs_original,4.272292381535259e-06,3.296577239485232e-09,1295.9782438473628,7.167021089616502,129497.82438473628
heat,0.4,112,xcorr,original,xcorr_vs_original,1.883586574991103e-06,4.064401830719544e-09,463.43512611242994,6.138666409972386,46243.51261124299
heat,0.4,113,xcorr,original,xcorr_vs_original,2.6217890434221403e-06,3.204384279621719e-09,818.1880868956346,6.707092245251966,81718.80868956346
heat,0.4,114,xcorr,original,xcorr_vs_original,5.25236570997345e-06,6.24309892238023e-09,841.3074620914296,6.73495718423267,84030.74620914296
heat,0.4,115,xcorr,original,xcorr_vs_original,2.9352979115659927e-06,3.742031042669458e-09,784.4130308101439,6.66493570663977,78341.3030810144
heat,0.4,116,xcorr,original,xcorr_vs_original,3.718178089112678e-06,5.147379436749866e-09,722.3438906731136,6.582501328367968,72134.38906731136
heat,0.4,117,xcorr,original,xcorr_vs_original,3.2819657386773397e-06,7.053329259196217e-09,465.3073205675565,6.14269809173255,46430.732056755645
heat,0.4,118,xcorr,original,xcorr_vs_original,3.383636532627854e-06,4.0469114257618566e-09,836.103432135499,6.7287523280818045,83510.3432135499
heat,0.4,119,xcorr,original,xcorr_vs_original,5.523827072639875e-06,4.285853885330204e-09,1288.8510015581858,7.161506403983398,128785.10015581858
lf,0.1,300,acf,original,acf_vs_original,6.026570923189922e-06,5.677359093264611e-09,1061.5095547399146,6.967447282270879,106050.95547399146
lf,0.1,301,acf,original,acf_vs_original,5.633011109784647e-06,6.998445272951571e-09,804.8946430367588,6.6907113906380555,80389.46430367588
lf,0.1,302,acf,original,acf_vs_original,4.421267622456426e-06,3.909354791276076e-09,1130.9456057359412,7.030809381003726,112994.56057359412
lf,0.1,303,acf,original,acf_vs_original,5.383996258045976e-06,4.033180758984678e-09,1334.925603334812,7.196630841442404,133392.5603334812
lf,0.1,304,acf,original,acf_vs_original,4.518966927213874e-06,4.625618403933385e-09,976.9433041366276,6.884428619792545,97594.33041366276
lf,0.1,305,acf,original,acf_vs_original,4.282511337994066e-06,4.608912975226365e-09,929.1803427431242,6.834302845639255,92818.03427431242
lf,0.1,306,acf,original,acf_vs_original,4.058764925929381e-06,6.66993158447704e-09,608.5167253252436,6.411024398204723,60751.67253252435
lf,0.1,307,acf,original,acf_vs_original,5.947127276306752e-06,5.494810611725298e-09,1082.3170617775727,6.986859449546772,108131.70617775727
lf,0.1,308,acf,original,acf_vs_original,4.932301560067742e-06,5.987645443697453e-09,823.7464302866234,6.7138627523161265,82274.64302866234
lf,0.1,309,acf,original,acf_vs_original,4.300231454479331e-06,5.231385472384553e-09,822.0062308884329,6.7117479751836955,82100.62308884329
lf,0.1,310,acf,original,acf_vs_original,5.33699033294921e-06,6.518174311062608e-09,818.7860708007303,6.70782284191885,81778.60708007302
lf,0.1,311,acf,original,acf_vs_original,6.175167522881608e-06,5.582690373352739e-09,1106.127531692762,7.008620484379346,110512.7531692762
lf,0.1,312,acf,original,acf_vs_original,7.565135941134393e-06,6.176340608659431e-09,1224.8573096062457,7.110579634240192,122385.73096062457
lf,0.1,313,acf,original,acf_vs_original,4.863763261919729e-06,6.116580948331562e-09,795.1767994252463,6.678564479143662,79417.67994252463
lf,0.1,314,acf,original,acf_vs_original,4.125928684484137e-06,3.8526764244151135e-09,1070.9253074920525,6.9762783271119595,106992.53074920525
lf,0.1,315,acf,original,acf_vs_original,4.064662175451428e-06,6.4754201566791245e-09,627.7063228490123,6.442072418315628,62670.63228490123
lf,0.1,316,acf,original,acf_vs_original,5.032768029156198e-06,3.7419854038295294e-09,1344.9459273693822,7.204109088528445,134394.5927369382
lf,0.1,317,acf,original,acf_vs_original,6.71234523252906e-06,6.085068041464248e-09,1103.0846634401594,7.0058657737331504,110208.46634401593
lf,0.1,318,acf,original,acf_vs_original,5.691692323450681e-06,7.120643267730098e-09,799.322773160783,6.683764835607039,79832.2773160783
lf,0.1,319,acf,original,acf_vs_original,4.748490038508635e-06,4.87407703694126e-09,974.2336861972461,6.881651199092473,97323.36861972461
lf,0.1,300,frozen,original,frozen_vs_original,1.806653198932473e-06,5.677359093264611e-09,318.2207024875022,5.762745175030232,31722.07024875022
lf,0.1,301,frozen,original,frozen_vs_original,2.284662971419049e-06,6.998445272951571e-09,326.4529309458328,5.788285775830454,32545.29309458328
lf,0.1,302,frozen,original,frozen_vs_original,1.5009668432597325e-06,3.909354791276076e-09,383.9423442991709,5.950492396260588,38294.23442991709
lf,0.1,303,frozen,original,frozen_vs_original,2.6559708068418786e-06,4.033180758984678e-09,658.5300698276907,6.490010184267854,65753.00698276907
lf,0.1,304,frozen,original,frozen_vs_original,2.4881496116790917e-06,4.625618403933385e-09,537.9063715163575,6.287684514377955,53690.63715163575
lf,0.1,305,frozen,original,frozen_vs_original,2.4419732191915955e-06,4.608912975226365e-09,529.8371291273207,6.272569655785404,52883.71291273207
lf,0.1,306,frozen,original,frozen_vs_original,2.1609392188981502e-06,6.66993158447704e-09,323.98221653836947,5.780688627058716,32298.221653836947
lf,0.1,307,frozen,original,frozen_vs_original,2.2277391731329037e-06,5.494810611725298e-09,405.42601566269866,6.00493840478254,40442.60156626986
lf,0.1,308,frozen,original,frozen_vs_original,2.8560016586132164e-06,5.987645443697453e-09,476.9824274781368,6.167479650541267,47598.24274781368
lf,0.1,309,frozen,original,frozen_vs_original,1.972484193757396e-06,5.231385472384553e-09,377.04814607330104,5.932372887711229,37604.8146073301
lf,0.1,310,frozen,original,frozen_vs_original,1.2380655181054578e-06,6.518174311062608e-09,189.94053534349644,5.246711051298233,18894.053534349645
lf,0.1,311,frozen,original,frozen_vs_original,4.134017797974288e-06,5.582690373352739e-09,740.5063726454819,6.607334239539131,73950.63726454819
lf,0.1,312,frozen,original,frozen_vs_original,1.6169898837681274e-06,6.176340608659431e-09,261.80387161631836,5.567595641816865,26080.387161631836
lf,0.1,313,frozen,original,frozen_vs_original,1.173299821299878e-06,6.116580948331562e-09,191.82282245768732,5.256572146286473,19082.282245768733
lf,0.1,314,frozen,original,frozen_vs_original,6.702820580795077e-07,3.8526764244151135e-09,173.97829047666914,5.158930524054968,17297.829047666914
lf,0.1,315,frozen,original,frozen_vs_original,2.86024563578291e-06,6.4754201566791245e-09,441.7081157016022,6.090649292220423,44070.81157016022
lf,0.1,316,frozen,original,frozen_vs_original,1.942841559687825e-06,3.7419854038295294e-09,519.2007317023553,6.252290574676937,51820.073170235526
lf,0.1,317,frozen,original,frozen_vs_original,3.1897176127060334e-06,6.085068041464248e-09,524.187665769879,6.261849760986152,52318.7665769879
lf,0.1,318,frozen,original,frozen_vs_original,1.5462519602493785e-06,7.120643267730098e-09,217.15060031960977,5.380591123515853,21615.060031960977
lf,0.1,319,frozen,original,frozen_vs_original,1.7820431752468837e-06,4.87407703694126e-09,365.6165386268104,5.901585075501065,36461.653862681036
lf,0.1,300,identity,original,identity_vs_original,0.0001595126408346,5.677359093264611e-09,28096.274731651087,10.243392274706052,2809527.473165109
lf,0.1,301,identity,original,identity_vs_original,4.493761159096721e-05,6.998445272951571e-09,6421.084946487682,8.76734237718601,642008.4946487682
lf,0.1,302,identity,original,identity_vs_original,6.289635219758338e-06,3.909354791276076e-09,1608.8678453523785,7.383286008971776,160786.78453523785
lf,0.1,303,identity,original,identity_vs_original,4.804197336838456e-06,4.033180758984678e-09,1191.1683665891226,7.082689925098046,119016.83665891226
lf,0.1,304,identity,original,identity_vs_original,6.168533523975839e-06,4.625618403933385e-09,1333.5586694160588,7.195606339216722,133255.86694160587
lf,0.1,305,identity,original,identity_vs_original,2.119493215957391e-05,4.608912975226365e-09,4598.683523316673,8.433525350933515,459768.3523316673
lf,0.1,306,identity,original,identity_vs_original,6.722213285570433e-06,6.66993158447704e-09,1007.8384163962144,6.915563134587472,100683.84163962143
lf,0.1,307,identity,original,identity_vs_original,1.804316466902378e-05,5.494810611725298e-09,3283.673622985609,8.096718081646074,328267.3622985609
lf,0.1,308,identity,original,identity_vs_original,1.185417597326932e-05,5.987645443697453e-09,1979.77253074444,7.590737233626567,197877.25307444402
lf,0.1,309,identity,original,identity_vs_original,2.06204989865455e-05,5.231385472384553e-09,3941.689843999649,8.279364804759213,394068.9843999649
lf,0.1,310,identity,original,identity_vs_original,6.52718933835672e-06,6.518174311062608e-09,1001.3830601735846,6.909137383608951,100038.30601735845
lf,0.1,311,identity,original,identity_vs_original,1.0531675664893214e-05,5.582690373352739e-09,1886.4875106029415,7.5424719189758465,188548.75106029416
lf,0.1,312,identity,original,identity_vs_original,0.0001158143659267,6.176340608659431e-09,18751.2919485568,9.83901793294782,1875029.1948556802
lf,0.1,313,identity,original,identity_vs_original,8.173484665974229e-06,6.116580948331562e-09,1336.2832495830428,7.1976473447859375,133528.3249583043
lf,0.1,314,identity,original,identity_vs_original,8.024513022064639e-05,3.8526764244151135e-09,20828.41157178899,9.944073274592114,2082741.157178899
lf,0.1,315,identity,original,identity_vs_original,8.030121968261028e-06,6.4754201566791245e-09,1240.092808491862,7.122941501356246,123909.2808491862
lf,0.1,316,identity,original,identity_vs_original,7.593005985739865e-06,3.7419854038295294e-09,2029.1383226586665,7.615366510325548,202813.83226586666
lf,0.1,317,identity,original,identity_vs_original,6.333437838179634e-06,6.085068041464248e-09,1040.8162727225022,6.947760561897847,103981.62727225022
lf,0.1,318,identity,original,identity_vs_original,5.329876933046762e-05,7.120643267730098e-09,7485.105955526695,8.920670452468526,748410.5955526695
lf,0.1,319,identity,original,identity_vs_original,6.623301899821854e-06,4.87407703694126e-09,1358.8833023407287,7.214418540221794,135788.33023407287
lf,0.1,300,random,original,random_vs_original,4.331074820451697e-06,5.677359093264611e-09,762.8678667850883,6.63708484038357,76186.78667850883
lf,0.1,301,random,original,random_vs_original,4.2811383231256e-06,6.998445272951571e-09,611.7270559608227,6.4162861960384285,61072.70559608227
lf,0.1,302,random,original,random_vs_original,4.394889264958124e-06,3.909354791276076e-09,1124.198109305797,7.024825268753535,112319.81093057971
lf,0.1,303,random,original,random_vs_original,5.431731994298694e-06,4.033180758984678e-09,1346.7613575708149,7.205457994842933,134576.1357570815
lf,0.1,304,random,original,random_vs_original,4.548473927057373e-06,4.625618403933385e-09,983.3223430600301,6.890936984054176,98232.23430600301
lf,0.1,305,random,original,random_vs_original,4.1140157680530365e-06,4.608912975226365e-09,892.6217071501504,6.794162870911511,89162.17071501505
lf,0.1,306,random,original,random_vs_original,4.051262296300706e-06,6.66993158447704e-09,607.3918817592112,6.409174186962913,60639.18817592112
lf,0.1,307,random,original,random_vs_original,5.613320692710033e-06,5.494810611725298e-09,1021.5676370595645,6.929093625535622,102056.76370595644
lf,0.1,308,random,original,random_vs_original,4.643933466441652e-06,5.987645443697453e-09,775.5859143813899,6.653618762271906,77458.59143813899
lf,0.1,309,random,original,random_vs_original,4.302235747211114e-06,5.231385472384553e-09,822.3893593622117,6.712213956098486,82138.93593622117
lf,0.1,310,random,original,random_vs_original,5.488402438080797e-06,6.518174311062608e-09,842.0152908101755,6.735798174184531,84101.52908101755
lf,0.1,311,random,original,random_vs_original,6.130690879013745e-06,5.582690373352739e-09,1098.1606481843805,7.001391921189078,109716.06481843806
lf,0.1,312,random,original,random_vs_original,6.691591940333197e-06,6.176340608659431e-09,1083.423399763829,6.987881121443416,108242.3399763829
lf,0.1,313,random,original,random_vs_original,4.964303600196729e-06,6.116580948331562e-09,811.6141423013223,6.699025033010934,81061.41423013223
lf,0.1,314,random,original,random_vs_original,2.543967981161188e-06,3.8526764244151135e-09,660.3118717781745,6.492712256409146,65931.18717781745
lf,0.1,315,random,original,random_vs_original,3.822557612165323e-06,6.4754201566791245e-09,590.3180827922826,6.380661515001719,58931.80827922826
lf,0.1,316,random,original,random_vs_original,5.09028165240899e-06,3.7419854038295294e-09,1360.3157423328323,7.215472115264351,135931.57423328323
lf,0.1,317,random,original,random_vs_original,7.026425066003483e-06,6.085068041464248e-09,1154.6995067474575,7.051595421788288,115369.95067474575
lf,0.1,318,random,original,random_vs_original,4.5647279675042896e-06,7.120643267730098e-09,641.0555613972532,6.463116132411126,64005.55613972532
lf,0.1,319,random,original,random_vs_original,4.828672302892301e-06,4.87407703694126e-09,990.6844447256719,6.898396062559334,98968.4444725672
lf,0.1,300,stencil,frozen,stencil_vs_frozen,0.0001570353115312,1.806653198932473e-06,86.9205620779849,4.464994621980124,8592.05620779849
lf,0.1,301,stencil,frozen,stencil_vs_frozen,4.398750604650559e-05,2.284662971419049e-06,19.253389491923215,2.957687122736474,1825.3389491923215
lf,0.1,302,stencil,frozen,stencil_vs_frozen,6.239589886547492e-06,1.5009668432597325e-06,4.157047115708853,1.4248049942714263,315.70471157088525
lf,0.1,303,stencil,frozen,stencil_vs_frozen,4.7804858844813225e-06,2.6559708068418786e-06,1.7999015170523014,0.5877319506566006,79.99015170523013
lf,0.1,304,stencil,frozen,stencil_vs_frozen,6.245183868713866e-06,2.4881496116790917e-06,2.509971200847281,0.9202712793118449,150.99712008472812
lf,0.1,305,stencil,frozen,stencil_vs_frozen,2.0773859986888965e-05,2.4419732191915955e-06,8.506997465666744,2.1408890560821883,750.6997465666744
lf,0.1,306,stencil,frozen,stencil_vs_frozen,6.493195101597848e-06,2.1609392188981502e-06,3.004802284494003,1.1002117703130683,200.48022844940033
lf,0.1,307,stencil,frozen,stencil_vs_frozen,1.8090017174898776e-05,2.2277391731329037e-06,8.120347926305262,2.094373001322785,712.0347926305262
lf,0.1,308,stencil,frozen,stencil_vs_frozen,1.162874971427641e-05,2.8560016586132164e-06,4.071688711806617,1.4040578303060898,307.1688711806617
lf,0.1,309,stencil,frozen,stencil_vs_frozen,2.0511724926564057e-05,1.972484193757396e-06,10.398929933877522,2.3417029098803726,939.8929933877522
lf,0.1,310,stencil,frozen,stencil_vs_frozen,6.6175612332131095e-06,1.2380655181054578e-06,5.345081610333185,1.676176812897992,434.5081610333185
lf,0.1,311,stencil,frozen,stencil_vs_frozen,1.0514522378102242e-05,4.134017797974288e-06,2.5434148791653652,0.9335076186956641,154.34148791653652
lf,0.1,312,stencil,frozen,stencil_vs_frozen,0.0001146614861227,1.6169898837681274e-06,70.9104535988193,4.261417864119861,6991.04535988193
lf,0.1,313,stencil,frozen,stencil_vs_frozen,8.154550197758681e-06,1.173299821299878e-06,6.950099241236055,1.9387559387892925,595.0099241236055
lf,0.1,314,stencil,frozen,stencil_vs_frozen,7.893976965078764e-05,6.702820580795077e-07,117.7709722336383,4.7687418251784575,11677.097223363831
lf,0.1,315,stencil,frozen,stencil_vs_frozen,7.911391264769918e-06,2.86024563578291e-06,2.765983160954777,1.0173961453551912,176.59831609547768
lf,0.1,316,stencil,frozen,stencil_vs_frozen,7.609878135639292e-06,1.942841559687825e-06,3.916880456717245,1.3652955351261327,291.68804567172447
lf,0.1,317,stencil,frozen,stencil_vs_frozen,6.108303924889924e-06,3.1897176127060334e-06,1.9149983373317723,0.6497167543981709,91.49983373317723
lf,0.1,318,stencil,frozen,stencil_vs_frozen,5.150104050244408e-05,1.5462519602493785e-06,33.30701711391074,3.5057680989286486,3230.701711391074
lf,0.1,319,stencil,frozen,stencil_vs_frozen,6.434272492583659e-06,1.7820431752468837e-06,3.6106153778750376,1.283878222602648,261.06153778750377
lf,0.1,300,stencil,original,stencil_vs_original,0.0001570353115312,5.677359093264611e-09,27659.922325064894,10.227739797010356,2765892.2325064894
lf,0.1,301,stencil,original,stencil_vs_original,4.398750604650559e-05,6.998445272951571e-09,6285.3254302800315,8.745972898566928,628432.5430280032
lf,0.1,302,stencil,original,stencil_vs_original,6.239589886547492e-06,3.909354791276076e-09,1596.0664149673632,7.375297390532014,159506.64149673632
lf,0.1,303,stencil,original,stencil_vs_original,4.7804858844813225e-06,4.033180758984678e-09,1185.2892717074185,7.0777421349244545,118428.92717074185
lf,0.1,304,stencil,original,stencil_vs_original,6.245183868713866e-06,4.625618403933385e-09,1350.1295012583155,7.2079557936898,134912.95012583156
lf,0.1,305,stencil,original,stencil_vs_original,2.0773859986888965e-05,4.608912975226365e-09,4507.323114702262,8.413458711867593,450632.31147022615
lf,0.1,306,stencil,original,stencil_vs_original,6.493195101597848e-06,6.66993158447704e-09,973.5025043899234,6.880900397371784,97250.25043899234
lf,0.1,307,stencil,original,stencil_vs_original,1.8090017174898776e-05,5.494810611725298e-09,3292.2003055568002,8.099311406105326,329120.03055568004
lf,0.1,308,stencil,original,stencil_vs_original,1.162874971427641e-05,5.987645443697453e-09,1942.123965692848,7.571537480847358,194112.3965692848
lf,0.1,309,stencil,original,stencil_vs_original,2.0511724926564057e-05,5.231385472384553e-09,3920.897252714675,8.274075797591601,391989.72527146747
lf,0.1,310,stencil,original,stencil_vs_original,6.6175612332131095e-06,6.518174311062608e-09,1015.2476625213632,6.922887864196225,101424.76625213632
lf,0.1,311,stencil,original,stencil_vs_original,1.0514522378102242e-05,5.582690373352739e-09,1883.4149263032912,7.540841858234795,188241.49263032913
lf,0.1,312,stencil,original,stencil_vs_original,0.0001146614861227,6.176340608659431e-09,18564.631290240188,9.829013505936727,1856363.1290240188
lf,0.1,313,stencil,original,stencil_vs_original,8.154550197758681e-06,6.116580948331562e-09,1333.1876528149312,7.195328085075765,133218.7652814931
lf,0.1,314,stencil,original,stencil_vs_original,7.893976965078764e-05,3.8526764244151135e-09,20489.59241698366,9.927672349233426,2048859.2416983661
lf,0.1,315,stencil,original,stencil_vs_original,7.911391264769918e-06,6.4754201566791245e-09,1221.757210087696,7.108045437575614,122075.7210087696
lf,0.1,316,stencil,original,stencil_vs_original,7.609878135639292e-06,3.7419854038295294e-09,2033.6471991182489,7.617586109803069,203264.71991182488
lf,0.1,317,stencil,original,stencil_vs_original,6.108303924889924e-06,6.085068041464248e-09,1003.8185083991411,6.911566515384323,100281.85083991411
lf,0.1,318,stencil,original,stencil_vs_original,5.150104050244408e-05,7.120643267730098e-09,7232.638761141233,8.8863592224445,723163.8761141233
lf,0.1,319,stencil,original,stencil_vs_original,6.434272492583659e-06,4.87407703694126e-09,1320.1006967714043,7.185463298103713,131910.06967714042
lf,0.1,300,uniform,original,uniform_vs_original,3.652542666460201e-06,5.677359093264611e-09,643.3524120032199,6.4666926487546466,64235.241200321994
lf,0.1,301,uniform,original,uniform_vs_original,4.43692751667113e-06,6.998445272951571e-09,633.987599191423,6.452029394610954,63298.7599191423
lf,0.1,302,uniform,original,uniform_vs_original,4.410503937402055e-06,3.909354791276076e-09,1128.1922907699036,7.0283718880702475,112719.22907699036
lf,0.1,303,uniform,original,uniform_vs_original,5.678941193631992e-06,4.033180758984678e-09,1408.05521324108,7.249964749898772,140705.521324108
lf,0.1,304,uniform,original,uniform_vs_original,4.626257311235449e-06,4.625618403933385e-09,1000.1381236509957,6.907893393094939,99913.81236509957
lf,0.1,305,uniform,original,uniform_vs_original,3.9539577501024326e-06,4.608912975226365e-09,857.8937748131891,6.754480286244386,85689.37748131891
lf,0.1,306,uniform,original,uniform_vs_original,4.00016519375157e-06,6.66993158447704e-09,599.7310681658522,6.396481335012081,59873.10681658522
lf,0.1,307,uniform,original,uniform_vs_original,5.696657412457284e-06,5.494810611725298e-09,1036.7340778408757,6.943830741247166,103573.40778408757
lf,0.1,308,uniform,original,uniform_vs_original,4.760769640954621e-06,5.987645443697453e-09,795.0987889514681,6.678466369766381,79409.87889514682
lf,0.1,309,uniform,original,uniform_vs_original,4.157636587009961e-06,5.231385472384553e-09,794.7486586406794,6.678025912014313,79374.86586406795
lf,0.1,310,uniform,original,uniform_vs_original,5.555675129165216e-06,6.518174311062608e-09,852.3360781770068,6.747980907005463,85133.60781770069
lf,0.1,311,uniform,original,uniform_vs_original,6.141804643200466e-06,5.582690373352739e-09,1100.151402362647,7.003203087826648,109915.1402362647
lf,0.1,312,uniform,original,uniform_vs_original,4.626128376483685e-06,6.176340608659431e-09,749.0079756931964,6.618749631916061,74800.79756931963
lf,0.1,313,uniform,original,uniform_vs_original,4.982164452771443e-06,6.116580948331562e-09,814.5342136165864,6.702616432827887,81353.42136165863
lf,0.1,314,uniform,original,uniform_vs_original,2.2747844546922025e-06,3.8526764244151135e-09,590.4426440477789,6.380872499756085,58944.26440477789
lf,0.1,315,uniform,original,uniform_vs_original,3.872828434198228e-06,6.4754201566791245e-09,598.0814125556884,6.393726886081705,59708.141255568844
lf,0.1,316,uniform,original,uniform_vs_original,5.128695406697581e-06,3.7419854038295294e-09,1370.581350063231,7.222990271925942,136958.1350063231
lf,0.1,317,uniform,original,uniform_vs_original,6.996716356066912e-06,6.085068041464248e-09,1149.81727540113,7.047358317777252,114881.727540113
lf,0.1,318,uniform,original,uniform_vs_original,4.450162785218925e-06,7.120643267730098e-09,624.9663995086694,6.437697887505109,62396.63995086694
lf,0.1,319,uniform,original,uniform_vs_original,4.878929402707399e-06,4.87407703694126e-09,1000.9955455626496,6.908750329317956,99999.55455626495
lf,0.1,300,xcorr,original,xcorr_vs_original,6.000635768388385e-06,5.677359093264611e-09,1056.9413823950815,6.963134527752598,105594.13823950815
lf,0.1,301,xcorr,original,xcorr_vs_original,5.62299038331382e-06,6.998445272951571e-09,803.4627926642831,6.688930877527019,80246.27926642832
lf,0.1,302,xcorr,original,xcorr_vs_original,4.421654380193374e-06,3.909354791276076e-09,1131.0445370833368,7.030896853840663,113004.45370833368
lf,0.1,303,xcorr,original,xcorr_vs_original,5.387175901927499e-06,4.033180758984678e-09,1335.7139746158261,7.197221240319455,133471.39746158262
lf,0.1,304,xcorr,original,xcorr_vs_original,4.520726476719972e-06,4.625618403933385e-09,977.3236964112261,6.884817913864743,97632.36964112261
lf,0.1,305,xcorr,original,xcorr_vs_original,4.279111192051488e-06,4.608912975226365e-09,928.44261001507,6.833508569528763,92744.26100150701
lf,0.1,306,xcorr,original,xcorr_vs_original,4.059789923793744e-06,6.66993158447704e-09,608.6703997447455,6.41127690567404,60767.03997447455
lf,0.1,307,xcorr,original,xcorr_vs_original,5.944129567336809e-06,5.494810611725298e-09,1081.7715090403144,6.986355262466657,108077.15090403144
lf,0.1,308,xcorr,original,xcorr_vs_original,4.93060663142586e-06,5.987645443697453e-09,823.4633593102573,6.7135190547726316,82246.33593102572
lf,0.1,309,xcorr,original,xcorr_vs_original,4.299402572627287e-06,5.231385472384553e-09,821.8477868478591,6.711555203758307,82084.77868478591
lf,0.1,310,xcorr,original,xcorr_vs_original,5.340821500998683e-06,6.518174311062608e-09,819.3738378450959,6.708540436173826,81837.38378450958
lf,0.1,311,xcorr,original,xcorr_vs_original,6.175007177700032e-06,5.582690373352739e-09,1106.098809845256,7.008594517915636,110509.8809845256
lf,0.1,312,xcorr,original,xcorr_vs_original,7.546457504781223e-06,6.176340608659431e-09,1221.8331181737037,7.108107565899789,122083.31181737037
lf,0.1,313,xcorr,original,xcorr_vs_original,4.864937142246006e-06,6.116580948331562e-09,795.3687171544799,6.678805802297466,79436.871715448
lf,0.1,314,xcorr,original,xcorr_vs_original,4.109922314921022e-06,3.8526764244151135e-09,1066.770697086237,6.972391323882459,106577.0697086237
lf,0.1,315,xcorr,original,xcorr_vs_original,4.063698821582529e-06,6.4754201566791245e-09,627.557551982321,6.441835383106743,62655.7551982321
lf,0.1,316,xcorr,original,xcorr_vs_original,5.033404133936159e-06,3.7419854038295294e-09,1345.115918620366,7.204235473170095,134411.5918620366
lf,0.1,317,xcorr,original,xcorr_vs_original,6.715779246047049e-06,6.085068041464248e-09,1103.6489978887785,7.006377239589507,110264.89978887784
lf,0.1,318,xcorr,original,xcorr_vs_original,5.681458837614173e-06,7.120643267730098e-09,797.8856156664755,6.681965248412011,79688.56156664755
lf,0.1,319,xcorr,original,xcorr_vs_original,4.751524031121335e-06,4.87407703694126e-09,974.8561615068699,6.882289933455098,97385.61615068698
lf,0.25,300,acf,original,acf_vs_original,1.3519893302671449e-05,7.301392062133982e-09,1851.687073864649,7.523852434333899,185068.7073864649
lf,0.25,301,acf,original,acf_vs_original,1.2808360418892216e-05,4.214254460156719e-09,3039.2945039241654,8.01938069639003,303829.45039241656
lf,0.25,302,acf,original,acf_vs_original,1.131016019062514e-05,8.218917421642935e-09,1376.1131314985612,7.227018232772441,137511.3131498561
lf,0.25,303,acf,original,acf_vs_original,1.6361139142884173e-05,5.988555599328871e-09,2732.0676699933692,7.912813989781204,273106.76699933695
lf,0.25,304,acf,original,acf_vs_original,1.537619464819784e-05,3.581706519914518e-09,4292.980053699322,8.364736421975547,429198.00536993216
lf,0.25,305,acf,original,acf_vs_original,1.209102945465279e-05,2.9971707702497463e-09,4034.147661744772,8.302550322143881,403314.7661744772
lf,0.25,306,acf,original,acf_vs_original,1.3242805683599812e-05,6.035511913166092e-09,2194.1478824209526,7.6935490416726,219314.78824209527
lf,0.25,307,acf,original,acf_vs_original,1.6895670299721388e-05,6.955056855093011e-09,2429.2641529377465,7.795343672754958,242826.41529377465
lf,0.25,308,acf,original,acf_vs_original,1.3598298351347182e-05,4.043397814484928e-09,3363.0869321423456,8.120614560987605,336208.69321423455
lf,0.25,309,acf,original,acf_vs_original,1.292228219118563e-05,3.4953760216088763e-09,3696.964821895663,8.215267443580478,369596.4821895663
lf,0.25,310,acf,original,acf_vs_original,1.5345324479443256e-05,6.333596321017598e-09,2422.8453633081836,7.792697898436621,242184.53633081834
lf,0.25,311,acf,original,acf_vs_original,1.526446748023602e-05,6.3190572956520205e-09,2415.6241613348093,7.789712984592207,241462.41613348093
lf,0.25,312,acf,original,acf_vs_original,1.3689330976673908e-05,8.793469171569646e-09,1556.7611268750652,7.35036274122987,155576.1126875065
lf,0.25,313,acf,original,acf_vs_original,1.6626860392499054e-05,7.76903939098128e-09,2140.143659433676,7.668628236339225,213914.3659433676
lf,0.25,314,acf,original,acf_vs_original,1.0597534908118876e-05,3.7519251082709926e-09,2824.5592868463623,7.946107626754395,282355.92868463625
