pde,r,seed,comparison,baseline,contrast,mse_comparison,mse_baseline,mse_difference,mse_ratio,log_mse_ratio,excess_comparison,excess_baseline,excess_difference,mse_sign
lf,0.1,309,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,3.321456186599487e-07,5.213440620183141e-09,3.2693217803976554e-07,63.709485320325925,4.154333457620266,0.0946290598979261,0.0,0.0946290598979261,higher
lf,0.1,310,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.404244337338545e-07,5.253959749901281e-09,1.351704739839532e-07,26.727352400538088,3.2856874755083814,0.030748416259497,0.0,0.030748416259497,higher
lf,0.1,311,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,2.322628247664743e-07,4.938085980919771e-09,2.2732473878555454e-07,47.034990007041735,3.8508917929659723,0.0601388405624652,0.0,0.0601388405624652,higher
lf,0.1,312,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,4.569181342745782e-07,6.841871178549924e-09,4.500762630960283e-07,66.7826274933487,4.201442979254352,0.0857478002266046,0.0,0.0857478002266046,higher
lf,0.1,313,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,8.510804306617603e-08,3.821078375584874e-09,8.128696469059116e-08,22.273304732502105,3.103388864175664,0.0263357075367418,0.0,0.0263357075367418,higher
lf,0.1,314,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,9.766832118930646e-07,7.798210414217133e-09,9.688850014788475e-07,125.24453175980562,4.8302680804075635,0.1394183322282532,0.0,0.1394183322282532,higher
lf,0.1,315,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.731955202761981e-07,5.7897713585247645e-09,1.6740574891767335e-07,29.91405179086871,3.3983283295610596,0.0586356410885175,0.0,0.0586356410885175,higher
lf,0.1,316,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.3869021410831128e-07,4.882869187108896e-09,1.338073449212024e-07,28.40342609924157,3.3465097751883053,0.0279192613225758,0.0,0.0279192613225758,higher
lf,0.1,317,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,4.601056812804372e-08,4.179223666786469e-09,4.1831344461257254e-08,11.00935766939285,2.398745608378106,0.0112358178786704,0.0,0.0112358178786704,higher
lf,0.1,318,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,5.227395644905736e-07,7.019031546956489e-09,5.157205329436171e-07,74.4745996642853,4.310458123147305,0.0930726386811792,0.0,0.0930726386811792,higher
lf,0.1,319,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.2580407249968006e-07,5.0360541431482275e-09,1.2076801835653184e-07,24.98068307522905,3.218102849208637,0.0269740531603268,0.0,0.0269740531603268,higher
lf,0.25,300,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,5.71675136882277e-05,7.485017345706252e-07,5.6419011953657075e-05,76.37592679864876,4.335667552261325,5.799221463877324,0.0752076551693466,5.724013808707977,higher
lf,0.25,301,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.1614794452441402e-05,1.17259678369952e-07,1.149753477407145e-05,99.05190440482832,4.595643999661681,0.918508121446181,0.0088042054380779,0.9097039160081031,higher
lf,0.25,302,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.4075011769421051e-05,1.046659946490891e-07,1.3970345774771962e-05,134.4754981463652,4.901382012531439,1.756269647467966,0.0121564779012813,1.7441131695666847,higher
lf,0.25,303,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.2547149193409268e-05,1.3019082809734297e-07,1.2416958365311925e-05,96.37506248925487,4.568247480280221,0.8988063752217671,0.0089482469214655,0.8898581283003016,higher
lf,0.25,304,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,9.981860475960502e-06,1.272924170271639e-07,9.854568058933338e-06,78.41677225620123,4.362037836315511,0.9380184864845688,0.011647916782664,0.9263705697019048,higher
lf,0.25,305,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,9.10528899566998e-06,1.4747912467465154e-07,8.957809870995329e-06,61.73951069859436,4.1229240938497735,1.030964062323946,0.0162793268788268,1.0146847354451192,higher
lf,0.25,306,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,6.683531097451123e-06,9.156607313695608e-08,6.591965024314167e-06,72.99134787023698,4.290340911798545,1.0675720914152735,0.0138737809098892,1.0536983105053843,higher
lf,0.25,307,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.5150991263368496e-05,1.6005669188981497e-07,1.4990934571478681e-05,94.6601550018204,4.550293161935248,1.0268881698719137,0.0102953145596701,1.0165928553122436,higher
lf,0.25,308,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.0648501103105446e-05,1.1175972019702997e-07,1.0536741382908416e-05,95.28031283840339,4.556823208400212,1.1222888856745583,0.0113903880309535,1.1108984976436047,higher
lf,0.25,309,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,9.121208558227067e-06,7.274349653023372e-08,9.048465061696834e-06,125.38864631611573,4.831418084355956,1.031314065789742,0.0078130301187078,1.0235010356710341,higher
lf,0.25,310,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.1244742566418608e-05,5.4713366214390053e-08,1.1190029200204218e-05,205.52094203739838,5.325547936468616,1.0360170746587452,0.0046210056412302,1.031396069017515,higher
lf,0.25,311,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.7564609947839926e-05,2.0118380302663885e-07,1.7363426144813288e-05,87.30628253167173,4.469422425109266,1.7962792985560414,0.0199940077240133,1.7762852908320281,higher
lf,0.25,312,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,8.744281342387694e-05,2.917565801625888e-07,8.715105684371435e-05,299.71153821157077,5.702820472785983,6.65253946348432,0.0214786004819912,6.631060863002329,higher
lf,0.25,313,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.0954628059778315e-05,1.9188669142522485e-07,1.076274136835309e-05,57.08904551125244,4.044612250818229,1.219039122102747,0.0206874077853727,1.1983517143173743,higher
lf,0.25,314,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,0.0004038414124352,4.4001394560126e-06,0.0003994412729791874,91.7792302885692,4.519386022448291,24.873365747547968,0.2705156123536035,24.602850135194366,higher
lf,0.25,315,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,7.90468334344041e-06,8.103721246474628e-08,7.823646130975664e-06,97.5438703161118,4.580302228765895,1.011352214102946,0.0098173946962437,1.0015348194067024,higher
lf,0.25,316,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.34841944898767e-05,2.2201313654157678e-07,1.3262181353335123e-05,60.73602084961081,4.106536946269984,1.1045196216457225,0.0173090565245552,1.0872105651211672,higher
lf,0.25,317,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,9.43842227130176e-06,7.45993454995264e-08,9.363822925802234e-06,126.52151581358956,4.8404123791876,0.9498150144047874,0.0068985083342871,0.9429165060705004,higher
lf,0.25,318,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.4853700029959782e-05,2.135463811198113e-07,1.464015364883997e-05,69.55725473814532,4.242150222608156,1.070937523529362,0.0149654594248433,1.0559720641045185,higher
lf,0.25,319,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.114315920869302e-05,1.5802581468382648e-07,1.0985133394009193e-05,70.51480310978262,4.255822660965344,0.9541591796134016,0.0131100922905847,0.9410490873228169,higher
lf,0.25,300,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,5.512758014525332e-06,7.485017345706252e-07,4.764256279954707e-06,7.365057099951414,1.9967468027632116,0.5585672141259044,0.0752076551693466,0.4833595589565578,higher
lf,0.25,301,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,9.209114358865731e-06,1.17259678369952e-07,9.09185468049578e-06,78.53607042832878,4.363558015154726,0.7281667443777853,0.0088042054380779,0.7193625389397074,higher
lf,0.25,302,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,5.233562322404239e-06,1.046659946490891e-07,5.12889632775515e-06,50.0025088372844,3.9120731809150233,0.6524681620067507,0.0121564779012813,0.6403116841054695,higher
lf,0.25,303,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,7.257668775739745e-06,1.3019082809734297e-07,7.127477947642402e-06,55.74639075429511,4.020812668411243,0.5197371212490968,0.0089482469214655,0.5107888743276313,higher
lf,0.25,304,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,6.1902753882847605e-06,1.272924170271639e-07,6.062982971257597e-06,48.63035468140864,3.884247917858327,0.5815936470864219,0.011647916782664,0.569945730303758,higher
lf,0.25,305,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,7.457491947526762e-06,1.4747912467465154e-07,7.3100128228521105e-06,50.56642398697761,3.9232877984720447,0.8443119078418293,0.0162793268788268,0.8280325809630025,higher
lf,0.25,306,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,4.207494423758007e-06,9.156607313695608e-08,4.115928350621051e-06,45.95036436109721,3.8275617782827105,0.6717878828831219,0.0138737809098892,0.6579141019732326,higher
lf,0.25,307,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,9.708712939149322e-06,1.6005669188981497e-07,9.548656247259507e-06,60.65796327861706,4.105250925676588,0.657826372247366,0.0102953145596701,0.6475310576876958,higher
lf,0.25,308,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,7.611444388544442e-06,1.1175972019702997e-07,7.499684668347412e-06,68.10543525990965,4.221057022891432,0.8020891560943144,0.0113903880309535,0.7906987680633609,higher
lf,0.25,309,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,6.796612424531112e-06,7.274349653023372e-08,6.7238689280008784e-06,93.43257815090449,4.537240086889567,0.768371507672761,0.0078130301187078,0.7605584775540531,higher
lf,0.25,310,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,7.315207337654783e-06,5.4713366214390053e-08,7.260493971440393e-06,133.70055333445788,4.895602622726543,0.6738279225572578,0.0046210056412302,0.6692069169160275,higher
lf,0.25,311,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,7.5690285719076655e-06,2.0118380302663885e-07,7.367844768881027e-06,37.62245497916871,3.6276010790315647,0.7737274114282396,0.0199940077240133,0.7537334037042264,higher
lf,0.25,312,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,8.992869122814717e-06,2.917565801625888e-07,8.701112542652129e-06,30.82319212064801,3.4282673975542224,0.6835199908649763,0.0214786004819912,0.662041390382985,higher
lf,0.25,313,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,7.17451997367391e-06,1.9188669142522485e-07,6.982633282248685e-06,37.38935681461632,3.6213860867714294,0.7981520218507647,0.0206874077853727,0.777464614065392,higher
lf,0.25,314,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,7.332500414569676e-06,4.4001394560126e-06,2.932360958557076e-06,1.6664245503742232,0.5106803434378487,0.4511289893028385,0.2705156123536035,0.18061337694923502,higher
lf,0.25,315,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,6.474818291302142e-06,8.103721246474628e-08,6.393781078837396e-06,79.89932148911083,4.380767360735056,0.8283097281833194,0.0098173946962437,0.8184923334870757,higher
lf,0.25,316,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,7.435560526403151e-06,2.2201313654157678e-07,7.213547389861574e-06,33.49153406969988,3.511292692556055,0.6086631275716597,0.0173090565245552,0.5913540710471046,higher
lf,0.25,317,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,4.857758238330234e-06,7.45993454995264e-08,4.783158892830708e-06,65.11797396883426,4.176200608938087,0.4885521563096491,0.0068985083342871,0.481653647975362,higher
lf,0.25,318,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,8.984924332988697e-06,2.135463811198113e-07,8.771377951868886e-06,42.07481431374695,3.739449326846619,0.6476316392370861,0.0149654594248433,0.6326661798122428,higher
lf,0.25,319,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,5.8979758410515615e-06,1.5802581468382648e-07,5.739950026367735e-06,37.32286305786217,3.619606089485198,0.5048269008035988,0.0131100922905847,0.49171680851301414,higher
lf,0.25,300,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,7.485017345706252e-07,7.213935867070309e-09,7.412877987035549e-07,103.75774727736848,4.642058828875901,0.0752076551693466,0.0,0.0752076551693466,higher
lf,0.25,301,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.17259678369952e-07,5.9853874703752474e-09,1.1127429089957676e-07,19.59099205361897,2.975069871491958,0.0088042054380779,0.0,0.0088042054380779,higher
lf,0.25,302,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.046659946490891e-07,7.292611632625512e-09,9.737338301646359e-08,14.352333556450047,2.6639125461591098,0.0121564779012813,0.0,0.0121564779012813,higher
lf,0.25,303,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.3019082809734297e-07,5.328216931901886e-09,1.248626111654411e-07,24.434220633519114,3.1959846347159675,0.0089482469214655,0.0,0.0089482469214655,higher
lf,0.25,304,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.272924170271639e-07,3.3839160085147313e-09,1.2390850101864917e-07,37.616896136566666,3.6274533147957033,0.011647916782664,0.0,0.011647916782664,higher
lf,0.25,305,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.4747912467465154e-07,3.762450998326394e-09,1.4371667367632515e-07,39.197620046148884,3.668616031844855,0.0162793268788268,0.0,0.0162793268788268,higher
lf,0.25,306,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,9.156607313695608e-08,4.771325910757351e-09,8.679474722619873e-08,19.19090727600744,2.9544365874849943,0.0138737809098892,0.0,0.0138737809098892,higher
lf,0.25,307,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.6005669188981497e-07,8.239387498665263e-09,1.518173043911497e-07,19.42579978375132,2.966602068314821,0.0102953145596701,0.0,0.0102953145596701,higher
lf,0.25,308,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.1175972019702997e-07,3.7232315459878595e-09,1.0803648865104211e-07,30.01686003586369,3.4017592249940836,0.0113903880309535,0.0,0.0113903880309535,higher
lf,0.25,309,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,7.274349653023372e-08,3.670845315217885e-09,6.907265121501584e-08,19.816551852149072,2.9865175406158535,0.0078130301187078,0.0,0.0078130301187078,higher
lf,0.25,310,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,5.4713366214390053e-08,4.5782245234465835e-09,5.013514169094347e-08,11.950782652573073,2.480796770172055,0.0046210056412302,0.0,0.0046210056412302,higher
lf,0.25,311,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,2.0118380302663885e-07,5.739705028103004e-09,1.9544409799853585e-07,35.051244278511454,3.5568111129506694,0.0199940077240133,0.0,0.0199940077240133,higher
lf,0.25,312,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,2.917565801625888e-07,9.4664956342555e-09,2.822900845283333e-07,30.819913876771594,3.4281610354938925,0.0214786004819912,0.0,0.0214786004819912,higher
lf,0.25,313,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.9188669142522485e-07,6.087132818632934e-09,1.8579955860659192e-07,31.52332915060646,3.4507278796726086,0.0206874077853727,0.0,0.0206874077853727,higher
lf,0.25,314,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,4.4001394560126e-06,8.164543939363778e-09,4.391974912073236e-06,538.932668951437,6.289590644648592,0.2705156123536035,0.0,0.2705156123536035,higher
lf,0.25,315,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,8.103721246474628e-08,4.347095912404786e-09,7.66901165523415e-08,18.641689554973958,2.925400446511029,0.0098173946962437,0.0,0.0098173946962437,higher
lf,0.25,316,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,2.2201313654157678e-07,1.0871105689258533e-08,2.1114203085231825e-07,20.422314241774174,3.016628138429229,0.0173090565245552,0.0,0.0173090565245552,higher
lf,0.25,317,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,7.45993454995264e-08,6.092314305816693e-09,6.850703119370971e-08,12.244828771933516,2.5051037067974606,0.0068985083342871,0.0,0.0068985083342871,higher
lf,0.25,318,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,2.135463811198113e-07,6.063027295499791e-09,2.0748335382431152e-07,35.22108193019575,3.5616448217954333,0.0149654594248433,0.0,0.0149654594248433,higher
lf,0.25,319,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.5802581468382648e-07,4.987982162724114e-09,1.5303783252110237e-07,31.681311105074798,3.4557269519823652,0.0131100922905847,0.0,0.0131100922905847,higher
lf,0.4,300,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,0.000470241473522,1.834123418475997e-06,0.00046840735010352403,256.3848587205387,5.546679669950764,20.79915418781141,0.0807883661584803,20.71836582165293,higher
lf,0.4,301,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.7758236058161856e-05,1.9153104642566365e-07,2.7566705011736192e-05,144.92812823917444,4.976237952220884,0.9812299731836672,0.0062185697906559,0.9750114033930113,higher
lf,0.4,302,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,7.611035834997892e-05,1.7677076101507705e-07,7.593358758896385e-05,430.559657677139,6.065085891914036,3.970235190963477,0.0088278453906037,3.9614073455728733,higher
lf,0.4,303,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,4.054650537455018e-05,2.913515474295414e-07,4.025515382712064e-05,139.16694705167367,4.935674270363336,1.2666295908577416,0.0087857428279558,1.2578438480297858,higher
lf,0.4,304,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.947706923350779e-05,2.421928998568024e-07,2.923487633365099e-05,121.70905609097638,4.801633410462229,1.180009821829405,0.0093746111251887,1.1706352107042164,higher
lf,0.4,305,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.008271812314888e-05,1.2916965224513133e-07,1.9953548470903748e-05,155.47551436491415,5.046488255329321,0.9441361986957568,0.0057965063039442,0.9383396923918126,higher
lf,0.4,306,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.5418236088748927e-05,6.601113191218727e-08,1.535222495683674e-05,233.5702425048455,5.453482856302242,0.9764206391754858,0.0038557478886887,0.9725648912867971,higher
lf,0.4,307,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,3.611102027889501e-05,4.348040189422475e-07,3.5676216259952764e-05,83.05125690131081,4.419457970217037,1.0575960408302312,0.0123863919352352,1.045209648894996,higher
lf,0.4,308,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.3605887548683316e-05,2.9617528904402057e-07,2.3309712259639296e-05,79.70242090377354,4.378299960539037,1.0279542610326926,0.0126142333471386,1.015340027685554,higher
lf,0.4,309,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.1826558054272027e-05,2.581465682188755e-07,2.1568411486053152e-05,84.55102930427445,4.437355249182663,1.0393875720286592,0.0118293318422715,1.0275582401863876,higher
lf,0.4,310,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.356634090716625e-05,1.2300919988161854e-07,2.344333170728463e-05,191.58193801639226,5.255315591867627,0.9434942924828192,0.0045792853069614,0.9389150071758579,higher
lf,0.4,311,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,3.5781742553808726e-05,6.477504584240235e-07,3.51339920953847e-05,55.24001116242463,4.0116875306124795,1.5467005501645403,0.0275275345794977,1.5191730155850427,higher
lf,0.4,312,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,4.827503289561719e-05,1.656612658648693e-07,4.810937162975232e-05,291.4080889312736,5.674724652234015,1.592191612832353,0.0050953359334628,1.58709627689889,higher
lf,0.4,313,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,3.2840090561592206e-05,4.535757491819226e-07,3.238651481241028e-05,72.4026595796252,4.282243033242184,1.485286445505161,0.0192750382817964,1.4660114072233648,higher
lf,0.4,314,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,3.8806966955462485e-05,2.956247820151692e-07,3.8511342173447316e-05,131.2710209574758,4.877264048323547,1.079565260237108,0.0079308695844919,1.071634390652616,higher
lf,0.4,315,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.9080856205278e-05,2.0019026017448205e-07,1.8880665945103518e-05,95.31360910689403,4.557172603265374,1.0032514925040834,0.0101060054317756,0.9931454870723078,higher
lf,0.4,316,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,3.858619538732455e-05,3.742222797753492e-07,3.82119731075492e-05,103.11036374020375,4.635799907214482,1.3657036035729244,0.0118694039443841,1.3538341996285403,higher
lf,0.4,317,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.3394048071168072e-05,4.351341878205961e-07,2.2958913883347476e-05,53.76283621459166,3.984582451791145,0.9799151332100536,0.01715949192605,0.9627556412840036,higher
lf,0.4,318,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,3.578352925615036e-05,1.41289883306972e-07,3.564223937284339e-05,253.26320907496006,5.5344293000112845,1.1280524332949495,0.0041621017767503,1.1238903315181992,higher
lf,0.4,319,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.5459474779054855e-05,4.37198615921286e-08,2.5415754917462726e-05,582.3320077399015,6.367040745115162,0.9320941805525632,0.0012954582235362,0.930798722329027,higher
lf,0.4,300,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,6.799885567954078e-06,1.834123418475997e-06,4.965762149478081e-06,3.707430753817109,1.3103391175304044,0.3004315395063322,0.0807883661584803,0.21964317334785194,higher
lf,0.4,301,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.3530347682765296e-05,1.9153104642566365e-07,2.3338816636339632e-05,122.85396086893834,4.810996339952841,0.8316930816135865,0.0062185697906559,0.8254745118229305,higher
lf,0.4,302,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.1285041485287197e-05,1.7677076101507705e-07,1.110827072427212e-05,63.83997794932092,4.1563796077361195,0.5883393190476083,0.0088278453906037,0.5795114736570046,higher
lf,0.4,303,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.479955124101707e-05,2.913515474295414e-07,2.450819969358753e-05,85.11899613992762,4.444050232054895,0.7745880135944758,0.0087857428279558,0.76580227076652,higher
lf,0.4,304,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.0566878955842183e-05,2.421928998568024e-07,1.0324686055985381e-05,43.630011293022605,3.7757452459716663,0.4228000314575183,0.0093746111251887,0.4134254203323296,higher
lf,0.4,305,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.8659955578925747e-05,1.2916965224513133e-07,1.8530785926680615e-05,144.4608331337292,4.973008419833879,0.8772290733771864,0.0057965063039442,0.8714325670732421,higher
lf,0.4,306,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.195419310029422e-05,6.601113191218727e-08,1.1888181968382032e-05,181.09359367139078,5.199013989726903,0.7569731908771895,0.0038557478886887,0.7531174429885008,higher
lf,0.4,307,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.9528545979928825e-05,4.348040189422475e-07,2.9093741960986578e-05,67.91231150936287,4.218217336381249,0.8647486379343756,0.0123863919352352,0.8523622459991405,higher
lf,0.4,308,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.002974319026407e-05,2.9617528904402057e-07,1.973356790122005e-05,67.62800250795753,4.214022135559322,0.8721821746405322,0.0126142333471386,0.8595679412933935,higher
lf,0.4,309,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.94063121732313e-05,2.581465682188755e-07,1.9148165605012424e-05,75.1755574638405,4.319826144395359,0.9240826688396272,0.0118293318422715,0.9122533369973557,higher
lf,0.4,310,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.132497913187592e-05,1.2300919988161854e-07,2.1201969931994302e-05,173.36084741953147,5.1553752454229596,0.8537268381974502,0.0045792853069614,0.8491475528904888,higher
lf,0.4,311,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.951274846589968e-05,6.477504584240235e-07,1.8864998007475656e-05,30.12386670227017,3.405317771261521,0.8432388785741176,0.0275275345794977,0.8157113439946199,higher
lf,0.4,312,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.7973652923840572e-05,1.656612658648693e-07,2.7807991657975702e-05,168.8605527538273,5.129073242680431,0.9224625459660886,0.0050953359334628,0.9173672100326258,higher
lf,0.4,313,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.781281304591431e-05,4.535757491819226e-07,1.7359237296732388e-05,39.27196962809811,3.6705110233825176,0.8050601110230954,0.0192750382817964,0.7857850727412989,higher
lf,0.4,314,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.3219923496853312e-05,2.956247820151692e-07,2.2924298714838143e-05,78.5452536778931,4.363674938660776,0.6458329913483014,0.0079308695844919,0.6379021217638096,higher
lf,0.4,315,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.652777785920989e-05,2.0019026017448205e-07,1.632758759903541e-05,82.56034956348321,4.413529535778107,0.8689565346402088,0.0101060054317756,0.8588505292084332,higher
lf,0.4,316,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.1853764110346677e-05,3.742222797753492e-07,2.1479541830571328e-05,58.39781672931337,4.067278504363322,0.7728805728974538,0.0118694039443841,0.7610111689530697,higher
