pde,r,seed,target,substitution,mse,mse_original,mse_persistence,excess,ratio,skill
wave,0.25,213,layer2,acf,0.0031927833624649793,0.0027217158931307495,0.0028048537205904722,5.66610270833027,1.1730773849405596,0.0296406999229253
wave,0.25,213,layer2,xcorr,0.0031948859395924956,0.0027217158931307495,0.0028048537205904722,5.691392966588881,1.1738499038992147,0.0296406999229253
wave,0.25,213,layer2,uniform,0.0028246323054190725,0.0027217158931307495,0.0028048537205904722,1.2379011508110709,1.0378130621745165,0.0296406999229253
wave,0.25,213,layer2,random,0.0028083242650609463,0.0027217158931307495,0.0028048537205904722,1.0417444691125166,1.031821239001758,0.0296406999229253
wave,0.25,213,layer2,identity,0.004335623583756387,0.0027217158931307495,0.0028048537205904722,19.412435228807453,1.5929743419211855,0.0296406999229253
wave,0.25,213,layer2,frozen,0.0028105518431402743,0.0027217158931307495,0.0028048537205904722,1.0685382662009373,1.0326396852198039,0.0296406999229253
wave,0.25,213,layer2,original,0.0027217158931307495,0.0027217158931307495,0.0028048537205904722,0.0,1.0,0.0296406999229253
wave,0.25,213,layer3,stencil,0.0036790759186260402,0.0027217158931307495,0.0028048537205904722,11.515336096064054,1.3517486993817176,0.0296406999229253
wave,0.25,213,layer3,acf,0.0028696006338577718,0.0027217158931307495,0.0028048537205904722,1.778790055569675,1.054335113044041,0.0296406999229253
wave,0.25,213,layer3,xcorr,0.002868939540348947,0.0027217158931307495,0.0028048537205904722,1.7708382780332101,1.0540922171890794,0.0296406999229253
wave,0.25,213,layer3,uniform,0.0027759609220083803,0.0027217158931307495,0.0028048537205904722,0.6524710896963307,1.0199304523350647,0.0296406999229253
wave,0.25,213,layer3,random,0.002780503884423524,0.0027217158931307495,0.0028048537205904722,0.7071148367601416,1.0215996061312453,0.0296406999229253
wave,0.25,213,layer3,identity,0.0037028852675575763,0.0027217158931307495,0.0028048537205904722,11.801720160442821,1.360496617925173,0.0296406999229253
wave,0.25,213,layer3,frozen,0.0027814417553599924,0.0027217158931307495,0.0028048537205904722,0.7183957538243096,1.021944194241575,0.0296406999229253
wave,0.25,213,layer3,original,0.0027217158931307495,0.0027217158931307495,0.0028048537205904722,0.0,1.0,0.0296406999229253
wave,0.25,214,all,stencil,0.003217420424334705,0.0026792819262482226,0.002819657325744629,3.83356699262864,1.2008517628602202,0.049784560065055175
wave,0.25,214,all,acf,0.003142096771625802,0.0026792819262482226,0.002819657325744629,3.2969797203635216,1.172738389657133,0.049784560065055175
wave,0.25,214,all,xcorr,0.003142016037600115,0.0026792819262482226,0.002819657325744629,3.2964045909179305,1.1727082569469855,0.049784560065055175
wave,0.25,214,all,uniform,0.0028249098686501384,0.0026792819262482226,0.002819657325744629,1.037417830505579,1.0543533478038414,0.049784560065055175
wave,0.25,214,all,random,0.0028491511184256524,0.0026792819262482226,0.002819657325744629,1.2101065627370025,1.063401014470805,0.049784560065055175
wave,0.25,214,all,identity,0.0032307375222444534,0.0026792819262482226,0.002819657325744629,3.928434739808868,1.2058221610028288,0.049784560065055175
wave,0.25,214,all,frozen,0.0028210842283442616,0.0026792819262482226,0.002819657325744629,1.0101649049958306,1.0529254874997809,0.049784560065055175
wave,0.25,214,all,original,0.0026792819262482226,0.0026792819262482226,0.002819657325744629,0.0,1.0,0.049784560065055175
wave,0.25,214,layer0,stencil,0.003898587921867147,0.0026792819262482226,0.002819657325744629,8.68603758203473,1.4550868587861931,0.049784560065055175
wave,0.25,214,layer0,acf,0.002995962859131396,0.0026792819262482226,0.002819657325744629,2.255957482716054,1.1181961964438059,0.049784560065055175
wave,0.25,214,layer0,xcorr,0.002997465810040012,0.0026792819262482226,0.002819657325744629,2.266664137258146,1.1187571493222215,0.049784560065055175
wave,0.25,214,layer0,uniform,0.0030875868105795234,0.0026792819262482226,0.002819657325744629,2.908664094963118,1.1523934007583319,0.049784560065055175
wave,0.25,214,layer0,random,0.0030009646143298596,0.0026792819262482226,0.002819657325744629,2.291588762957517,1.1200630232041637,0.049784560065055175
wave,0.25,214,layer0,identity,0.003935545857530087,0.0026792819262482226,0.002819657325744629,8.94931687310372,1.4688808292156852,0.049784560065055175
wave,0.25,214,layer0,frozen,0.0029946037102490664,0.0026792819262482226,0.002819657325744629,2.2462752386248144,1.1176889154186123,0.049784560065055175
wave,0.25,214,layer0,original,0.0026792819262482226,0.0026792819262482226,0.002819657325744629,0.0,1.0,0.049784560065055175
wave,0.25,214,layer1,stencil,0.003710602381033823,0.0026792819262482226,0.002819657325744629,7.346874584047062,1.384924201026411,0.049784560065055175
wave,0.25,214,layer1,acf,0.0030870816262904555,0.0026792819262482226,0.002819657325744629,2.9050652856925456,1.1522048486376615,0.049784560065055175
wave,0.25,214,layer1,xcorr,0.0030886410095263273,0.0026792819262482226,0.002819657325744629,2.9161739503265633,1.152786863998044,0.049784560065055175
wave,0.25,214,layer1,uniform,0.002824827708536759,0.0026792819262482226,0.002819657325744629,1.036832541960192,1.0543226828288066,0.049784560065055175
wave,0.25,214,layer1,random,0.002808478893712163,0.0026792819262482226,0.002819657325744629,0.9203675852566168,1.0482207438486528,0.049784560065055175
wave,0.25,214,layer1,identity,0.0037072556442581117,0.0026792819262482226,0.002819657325744629,7.323033250111647,1.3836750839615273,0.049784560065055175
wave,0.25,214,layer1,frozen,0.002849739830708131,0.0026792819262482226,0.002819657325744629,1.2143004049956232,1.0636207421063,0.049784560065055175
wave,0.25,214,layer1,original,0.0026792819262482226,0.0026792819262482226,0.002819657325744629,0.0,1.0,0.049784560065055175
wave,0.25,214,layer2,stencil,0.005453013174701482,0.0026792819262482226,0.002819657325744629,19.759382757975825,2.0352517296816517,0.049784560065055175
wave,0.25,214,layer2,acf,0.002943652158137411,0.0026792819262482226,0.002819657325744629,1.8833088478295394,1.0986720469015308,0.049784560065055175
wave,0.25,214,layer2,xcorr,0.0029449636058416218,0.0026792819262482226,0.002819657325744629,1.8926512803990327,1.0991615242093733,0.049784560065055175
wave,0.25,214,layer2,uniform,0.0027982893225271255,0.0026792819262482226,0.002819657325744629,0.8477795732431703,1.0444176460539738,0.049784560065055175
wave,0.25,214,layer2,random,0.0028081149503123015,0.0026792819262482226,0.002819657325744629,0.9177749415229776,1.0480849076769172,0.049784560065055175
wave,0.25,214,layer2,identity,0.005508209229446948,0.0026792819262482226,0.002819657325744629,20.152585947020917,2.0558527923039622,0.049784560065055175
wave,0.25,214,layer2,frozen,0.002796053304336965,0.0026792819262482226,0.002819657325744629,0.8318507267488269,1.0435830872984153,0.049784560065055175
wave,0.25,214,layer2,original,0.0026792819262482226,0.0026792819262482226,0.002819657325744629,0.0,1.0,0.049784560065055175
wave,0.25,214,layer3,stencil,0.003869509935611859,0.0026792819262482226,0.002819657325744629,8.478893122538233,1.4442339560101103,0.049784560065055175
wave,0.25,214,layer3,acf,0.0028871276299469173,0.0026792819262482226,0.002819657325744629,1.4806419390031063,1.0775751523803765,0.049784560065055175
wave,0.25,214,layer3,xcorr,0.0028865953790955245,0.0026792819262482226,0.002819657325744629,1.476850314164978,1.0773764980893972,0.049784560065055175
wave,0.25,214,layer3,uniform,0.0027807998994830996,0.0026792819262482226,0.002819657325744629,0.7231892026599426,1.03788999292696,0.049784560065055175
wave,0.25,214,layer3,random,0.0027804710844065994,0.0026792819262482226,0.002819657325744629,0.7208468045069913,1.0377672678515288,0.049784560065055175
wave,0.25,214,layer3,identity,0.0038952196773607284,0.0026792819262482226,0.002819657325744629,8.662043032288107,1.4538297142978058,0.049784560065055175
wave,0.25,214,layer3,frozen,0.0027778080257121474,0.0026792819262482226,0.002819657325744629,0.7018758259451798,1.0367733229186114,0.049784560065055175
wave,0.25,214,layer3,original,0.0026792819262482226,0.0026792819262482226,0.002819657325744629,0.0,1.0,0.049784560065055175
wave,0.25,215,all,stencil,0.0037567184190265834,0.0028779830900020897,0.002972540445625782,9.293146188664332,1.3053302613476634,0.03181028394847828
wave,0.25,215,all,acf,0.0030708640115335584,0.0028779830900020897,0.002972540445625782,2.0398299028060003,1.067019477008577,0.03181028394847828
wave,0.25,215,all,xcorr,0.003070467268116772,0.0028779830900020897,0.002972540445625782,2.0356341063587617,1.0668816223359194,0.03181028394847828
wave,0.25,215,all,uniform,0.002965800988022238,0.0028779830900020897,0.002972540445625782,0.9287262470582949,1.0305136949293487,0.03181028394847828
wave,0.25,215,all,random,0.002963584294775501,0.0028779830900020897,0.002972540445625782,0.9052834040122304,1.0297434703736736,0.03181028394847828
wave,0.25,215,all,identity,0.0037714015634264797,0.0028779830900020897,0.002972540445625782,9.448429130991213,1.3104321483083283,0.03181028394847828
wave,0.25,215,all,frozen,0.0029692979296669364,0.0028779830900020897,0.002972540445625782,0.9657084746346991,1.0317287617088746,0.03181028394847828
wave,0.25,215,all,original,0.0028779830900020897,0.0028779830900020897,0.002972540445625782,0.0,1.0,0.03181028394847828
wave,0.25,215,layer0,stencil,0.0031885109783615917,0.0028779830900020897,0.002972540445625782,3.284016207002474,1.1078977459729538,0.03181028394847828
wave,0.25,215,layer0,acf,0.0030315846961457282,0.0028779830900020897,0.002972540445625782,1.6244278949056408,1.0533712677733373,0.03181028394847828
wave,0.25,215,layer0,xcorr,0.003031575324712321,0.0028779830900020897,0.002972540445625782,1.6243287864508278,1.0533680115230002,0.03181028394847828
wave,0.25,215,layer0,uniform,0.002979320735903457,0.0028779830900020897,0.002972540445625782,1.071705582637676,1.0352113416695903,0.03181028394847828
wave,0.25,215,layer0,random,0.0029937078070361167,0.0028779830900020897,0.002972540445625782,1.223857374930978,1.0402103533672753,0.03181028394847828
wave,0.25,215,layer0,identity,0.0031859327282290906,0.0028779830900020897,0.002972540445625782,3.256749685900068,1.1070018928522534,0.03181028394847828
wave,0.25,215,layer0,frozen,0.0029758864548057318,0.0028779830900020897,0.002972540445625782,1.0353860274314968,1.034018047271977,0.03181028394847828
wave,0.25,215,layer0,original,0.0028779830900020897,0.0028779830900020897,0.002972540445625782,0.0,1.0,0.03181028394847828
wave,0.25,215,layer1,stencil,0.003367613215232268,0.0028779830900020897,0.002972540445625782,5.178128364531977,1.1701296046287133,0.03181028394847828
wave,0.25,215,layer1,acf,0.0030792483303230256,0.0028779830900020897,0.002972540445625782,2.1284990363087823,1.0699327390143871,0.03181028394847828
wave,0.25,215,layer1,xcorr,0.0030790100572630763,0.0028779830900020897,0.002972540445625782,2.125979157676627,1.069849947332679,0.03181028394847828
wave,0.25,215,layer1,uniform,0.002982570818858221,0.0028779830900020897,0.002972540445625782,1.106077133463385,1.0363406335566951,0.03181028394847828
wave,0.25,215,layer1,random,0.002990620443597436,0.0028779830900020897,0.002972540445625782,1.191206679294274,1.0391376009076079,0.03181028394847828
wave,0.25,215,layer1,identity,0.003363171679666266,0.0028779830900020897,0.002972540445625782,5.131156497174794,1.168586323995331,0.03181028394847828
wave,0.25,215,layer1,frozen,0.0029864634852856398,0.0028779830900020897,0.002972540445625782,1.1472443848288962,1.0376932010686246,0.03181028394847828
wave,0.25,215,layer1,original,0.0028779830900020897,0.0028779830900020897,0.002972540445625782,0.0,1.0,0.03181028394847828
wave,0.25,215,layer2,stencil,0.0037546174426097423,0.0028779830900020897,0.002972540445625782,9.270927119582046,1.3046002444048468,0.03181028394847828
wave,0.25,215,layer2,acf,0.003030484134797007,0.0028779830900020897,0.002972540445625782,1.6127888072697592,1.0529888606102986,0.03181028394847828
wave,0.25,215,layer2,xcorr,0.0030306722037494183,0.0028779830900020897,0.002972540445625782,1.6147777477511307,1.0530542080937721,0.03181028394847828
wave,0.25,215,layer2,uniform,0.0029679547587875277,0.0028779830900020897,0.002972540445625782,0.9515036476220434,1.031262056089903,0.03181028394847828
wave,0.25,215,layer2,random,0.0030001460399944335,0.0028779830900020897,0.002972540445625782,1.2919454989679793,1.0424474175740397,0.03181028394847828
wave,0.25,215,layer2,identity,0.0037521935009863228,0.0028779830900020897,0.002972540445625782,9.245292502291498,1.3037580081763436,0.03181028394847828
wave,0.25,215,layer2,frozen,0.002988979744259268,0.0028779830900020897,0.002972540445625782,1.1738553127364213,1.0385675143967221,0.03181028394847828
wave,0.25,215,layer2,original,0.0028779830900020897,0.0028779830900020897,0.002972540445625782,0.0,1.0,0.03181028394847828
wave,0.25,215,layer3,stencil,0.0036853669153060764,0.0028779830900020897,0.002972540445625782,8.538561807048765,1.2805380713002732,0.03181028394847828
wave,0.25,215,layer3,acf,0.0030071211513131857,0.0028779830900020897,0.002972540445625782,1.3657114294209296,1.0448710285198382,0.03181028394847828
wave,0.25,215,layer3,xcorr,0.003006943443324417,0.0028779830900020897,0.002972540445625782,1.3638320622622706,1.044809281114377,0.03181028394847828
wave,0.25,215,layer3,uniform,0.0029361067281570286,0.0028779830900020897,0.002972540445625782,0.6146918742763082,1.0201959623587977,0.03181028394847828
wave,0.25,215,layer3,random,0.002936291944934055,0.0028779830900020897,0.002972540445625782,0.6166506513149107,1.0202603188095603,0.03181028394847828
wave,0.25,215,layer3,identity,0.003707917989231646,0.0028779830900020897,0.002972540445625782,8.777052760786047,1.2883737927831096,0.03181028394847828
wave,0.25,215,layer3,frozen,0.002935632277512923,0.0028779830900020897,0.002972540445625782,0.6096742779087254,1.0200311071010466,0.03181028394847828
wave,0.25,215,layer3,original,0.0028779830900020897,0.0028779830900020897,0.002972540445625782,0.0,1.0,0.03181028394847828
wave,0.25,216,all,stencil,0.004836030362639576,0.0027715711621567607,0.0028939915355294943,16.863689789583894,1.744869635198654,0.04230156580272622
wave,0.25,216,all,acf,0.003420239227125421,0.0027715711621567607,0.0028939915355294943,5.2986937312603954,1.234043445763047,0.04230156580272622
wave,0.25,216,all,xcorr,0.0034200083755422384,0.0027715711621567607,0.0028939915355294943,5.296808002791981,1.233960153085473,0.04230156580272622
wave,0.25,216,all,uniform,0.0029081179236527532,0.0027715711621567607,0.0028939915355294943,1.115392460699726,1.0492669152285938,0.04230156580272622
wave,0.25,216,all,random,0.0029184964078012854,0.0027715711621567607,0.0028939915355294943,1.2001698867326687,1.053011536434876,0.04230156580272622
wave,0.25,216,all,identity,0.004867856216151267,0.0027715711621567607,0.0028939915355294943,17.12366166056317,1.756352599787925,0.04230156580272622
wave,0.25,216,all,frozen,0.0029037918138783425,0.0027715711621567607,0.0028939915355294943,1.0800543085995113,1.047706028092272,0.04230156580272622
wave,0.25,216,all,original,0.0027715711621567607,0.0027715711621567607,0.0028939915355294943,0.0,1.0,0.04230156580272622
wave,0.25,216,layer0,stencil,0.0035141054540872574,0.0027715711621567607,0.0028939915355294943,6.065447045073951,1.267910960421697,0.04230156580272622
wave,0.25,216,layer0,acf,0.0029454734758473933,0.0027715711621567607,0.0028939915355294943,1.420534090033787,1.0627450292689964,0.04230156580272622
wave,0.25,216,layer0,xcorr,0.0029450357833411545,0.0027715711621567607,0.0028939915355294943,1.4169587659747258,1.0625871071083768,0.04230156580272622
wave,0.25,216,layer0,uniform,0.0028966994141228497,0.0027715711621567607,0.0028939915355294943,1.0221195093492383,1.045147046438713,0.04230156580272622
wave,0.25,216,layer0,random,0.0029154583753552288,0.0027715711621567607,0.0028939915355294943,1.1753534908799401,1.0519153955572618,0.04230156580272622
wave,0.25,216,layer0,identity,0.003509229834889993,0.0027715711621567607,0.0028939915355294943,6.025620184046338,1.2661518068903583,0.04230156580272622
wave,0.25,216,layer0,frozen,0.0028767924814019352,0.0027715711621567607,0.0028939915355294943,0.8595082366299189,1.0379645021141344,0.04230156580272622
wave,0.25,216,layer0,original,0.0027715711621567607,0.0027715711621567607,0.0028939915355294943,0.0,1.0,0.04230156580272622
wave,0.25,216,layer1,stencil,0.003459641302470118,0.0027715711621567607,0.0028939915355294943,5.620552538411138,1.248259958000833,0.04230156580272622
wave,0.25,216,layer1,acf,0.0031497094605583698,0.0027715711621567607,0.0028939915355294943,3.0888510464699412,1.136434634464645,0.04230156580272622
wave,0.25,216,layer1,xcorr,0.0031481670739594847,0.0027715711621567607,0.0028939915355294943,3.0762519458758844,1.1358781318498303,0.04230156580272622
wave,0.25,216,layer1,uniform,0.003100428089965135,0.0027715711621567607,0.0028939915355294943,2.6862924752492194,1.1186536114600307,0.04230156580272622
wave,0.25,216,layer1,random,0.0030620824836660177,0.0027715711621567607,0.0028939915355294943,2.3730635147201884,1.10481827978149,0.04230156580272622
wave,0.25,216,layer1,identity,0.0034386165789328516,0.0027715711621567607,0.0028939915355294943,5.448810507587133,1.2406741078432257,0.04230156580272622
wave,0.25,216,layer1,frozen,0.0031021838367450982,0.0027715711621567607,0.0028939915355294943,2.700634424481948,1.119287095746466,0.04230156580272622
wave,0.25,216,layer1,original,0.0027715711621567607,0.0027715711621567607,0.0028939915355294943,0.0,1.0,0.04230156580272622
wave,0.25,216,layer2,stencil,0.003767862217500806,0.0027715711621567607,0.0028939915355294943,8.138278195824771,1.3594679685470383,0.04230156580272622
wave,0.25,216,layer2,acf,0.0029362441855482757,0.0027715711621567607,0.0028939915355294943,1.3451439401359664,1.059415044304102,0.04230156580272622
wave,0.25,216,layer2,xcorr,0.002937078243121505,0.0027715711621567607,0.0028939915355294943,1.35195700196751,1.0597159774299105,0.04230156580272622
wave,0.25,216,layer2,uniform,0.0029149253387004137,0.0027715711621567607,0.0028939915355294943,1.1709993409935306,1.0517230726387334,0.04230156580272622
wave,0.25,216,layer2,random,0.0029101800464559346,0.0027715711621567607,0.0028939915355294943,1.1322370654527507,1.0500109418772103,0.04230156580272622
wave,0.25,216,layer2,identity,0.0038472184678539634,0.0027715711621567607,0.0028939915355294943,8.786505677630771,1.3881001939925524,0.04230156580272622
wave,0.25,216,layer2,frozen,0.0029203138838056475,0.0027715711621567607,0.0028939915355294943,1.2150160757638722,1.0536672930068804,0.04230156580272622
wave,0.25,216,layer2,original,0.0027715711621567607,0.0027715711621567607,0.0028939915355294943,0.0,1.0,0.04230156580272622
wave,0.25,216,layer3,stencil,0.003998206520918757,0.0027715711621567607,0.0028939915355294943,10.01986291143923,1.4425776164475106,0.04230156580272622
wave,0.25,216,layer3,acf,0.002989125408930704,0.0027715711621567607,0.0028939915355294943,1.777108178812324,1.0784949164374509,0.04230156580272622
wave,0.25,216,layer3,xcorr,0.0029899970395490527,0.0027715711621567607,0.0028939915355294943,1.7842281588804687,1.078809406150091,0.04230156580272622
wave,0.25,216,layer3,uniform,0.0028720934642478824,0.0027715711621567607,0.0028939915355294943,0.8211239626353792,1.0362690676911568,0.04230156580272622
wave,0.25,216,layer3,random,0.0028806845657527447,0.0027715711621567607,0.0028939915355294943,0.8913010195105855,1.03936879019591,0.04230156580272622
wave,0.25,216,layer3,identity,0.00402200419921428,0.0027715711621567607,0.0028939915355294943,10.214256031145425,1.4511639658151394,0.04230156580272622
wave,0.25,216,layer3,frozen,0.0028769651253242046,0.0027715711621567607,0.0028939915355294943,0.8609184914552631,1.0380267931080034,0.04230156580272622
wave,0.25,216,layer3,original,0.0027715711621567607,0.0027715711621567607,0.0028939915355294943,0.0,1.0,0.04230156580272622
wave,0.25,217,all,stencil,0.003307081642560661,0.002686984167667106,0.0028520673513412476,3.7562728140594106,1.2307782391706223,0.057881937323993334
wave,0.25,217,all,acf,0.0030965407204348594,0.002686984167667106,0.0028520673513412476,2.4809101911687055,1.1524223915034597,0.057881937323993334
