circulant_residual,locality,row_sum,row_sum_sd,coef_-1,coef_+0,coef_+1,stencil_rel_error,stencil_corr,pde,r,seed,input_step,r2_linearity,jacobian_spread
0.004406948690087824,0.8118358254432678,0.8497559428215027,0.0016913814470171928,0.0037364521995186806,0.9903488755226135,-0.009351476095616817,1.6417865815146757,-0.01818574953368909,lf,0.4,302,0,0.9999902653259556,0.0006943477201275527
0.0028729765875779288,0.8528352379798889,0.897934079170227,0.000921062077395618,0.0017565914895385504,0.986614465713501,-0.006917644292116165,1.6380780708626432,-0.020188604529163105,lf,0.4,303,0,0.9996074704867461,0.0029133690986782312
0.0038940181385613663,0.8436804413795471,0.9259988069534302,0.0016559273935854435,0.005156236235052347,0.9803102612495422,-0.00799442920833826,1.6297412692892574,-0.018110404175486566,lf,0.4,304,0,0.9996083027475257,0.040163833647966385
0.004138876991583667,0.8609141707420349,0.9593061208724976,0.0011508938623592257,0.0038136267103254795,0.9698465466499329,-0.008583096787333488,1.6201299787958614,-0.020578857484646017,lf,0.4,305,0,0.9998533716031462,0.012053855694830418
0.0024905771057954808,0.8756596446037292,0.964158296585083,0.001386799500323832,0.004392177332192659,0.9721150994300842,-0.008129456080496311,1.6218124488182855,-0.01989214648546763,lf,0.4,306,0,0.9998809941643313,0.06838708370923996
0.002644210193032128,0.8708780407905579,0.9406878352165222,0.0010584143456071615,0.0029644868336617947,0.9773134589195251,-0.007266246248036623,1.6276806336699412,-0.020295758790513388,lf,0.4,307,0,0.99994746426452,0.02876110002398491
0.0037671337471367238,0.8756791949272156,0.967545747756958,0.0014118626713752747,0.002679034136235714,0.9706220030784607,-0.006722664460539818,1.6210040926616114,-0.021072444143040242,lf,0.4,308,0,0.9999908363637514,0.017802061513066292
0.0033454593286680726,0.8746523857116699,0.9662895202636719,0.0014941374538466334,0.0009140108595602214,0.9689375758171082,-0.003943139687180519,1.6196009866913004,-0.021639667208521958,lf,0.4,309,0,0.9999906149981465,0.04882751405239105
0.002938741130302593,0.872800886631012,0.97039395570755,0.0009880107827484608,0.0024651847779750824,0.9696730971336365,-0.007505260407924652,1.6205572945535707,-0.021684625643072202,lf,0.4,310,0,0.9999816835304923,0.04372107610106468
0.0026040952758338673,0.8470237851142883,0.900368869304657,0.001399414730258286,0.0028625193517655134,0.967799186706543,-0.005954900290817022,1.6176466718722367,-0.019164960269848492,lf,0.4,311,0,0.9999922600067859,0.048551443964242935
0.002780377386259834,0.8583697080612183,0.953011155128479,0.0014330534031614661,0.002363549079746008,0.9738340377807617,-0.006310910452157259,1.6244780629158435,-0.02081738192706437,lf,0.4,312,0,0.9997121761834861,0.05164693668484688
0.0034149093415666086,0.8539983630180359,0.8957434892654419,0.0023001788649708033,-0.0002433008048683405,0.9726973176002502,-0.004528667312115431,1.6244024065648466,-0.021373519913591633,lf,0.4,313,0,0.9998378620764795,0.014794455841183662
0.004700283979708711,0.8395140767097473,0.9270052909851074,0.002092454582452774,0.00536970142275095,0.9772968888282776,-0.00942744966596365,1.6270265411452898,-0.01857103593061771,lf,0.4,314,0,0.9999973995932473,0.0012122060870751739
0.0035718984488934957,0.8767037391662598,0.9626961946487427,0.0007396177970804274,0.002272009616717696,0.9769521355628967,-0.007763257250189781,1.6280739778379105,-0.02164981598135038,lf,0.4,315,0,0.9999925462569174,0.02102917805314064
0.0022839060905762766,0.8564258813858032,0.9013752937316895,0.0014163287123665214,0.00544888386502862,0.9668665528297424,-0.00633138045668602,1.614698049757165,-0.016857645213527856,lf,0.4,316,0,0.9997700971030848,0.09720171242952347
0.004241252799118794,0.873569130897522,0.932368278503418,0.0016935125458985567,0.0023504376877099276,0.9791499972343445,-0.004781990312039852,1.6292620263117659,-0.019644842730499944,lf,0.4,317,0,0.9999971566133516,0.06586498767137527
