pde,r,condition,seed,input_step_index,reference_scope,evaluation_scope,weighting,n_modes,mode_min,mode_max,rmse_reference,rmse_identity,reference_advantage,fraction_modes_closer_reference,magnitude_rmse_reference,phase_mae_reference
lf,0.25,lf_r0.25,301,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2337745945561082,0.05554038629261619,-0.616055925416065,0.0,0.17136681151528824,0.18074389253815482
lf,0.25,lf_r0.25,301,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4320724813802073,0.023692014624089607,-0.9674507591178132,0.0,0.4465539740495486,2.119132303419322
lf,0.25,lf_r0.25,301,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2423793028383816,0.037623670013454194,-0.9412131521388126,0.15625,0.3904256485504839,1.6097185406551446
lf,0.25,lf_r0.25,301,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.016404472052467225,0.04195949733885977,0.4378561902643667,1.0000000000000002,0.01102518365972895,0.004496210937497719
lf,0.25,lf_r0.25,302,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05510756799644071,0.05626974088908421,0.0104345571308245,0.8,0.03941437084335696,0.02845135251365317
lf,0.25,lf_r0.25,302,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2462210995018055,0.04003660392987654,-0.7202757972979292,0.0,0.1816969371008143,0.1895835654949921
lf,0.25,lf_r0.25,302,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4349135111573312,0.021592248008303103,-0.9703506177405405,0.0,0.44779096118269385,2.119240376432975
lf,0.25,lf_r0.25,302,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2451468479889316,0.03153847443925953,-0.9505931902165603,0.125,0.392078223700579,1.6116492654201453
lf,0.25,lf_r0.25,302,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.02230294299173228,0.038612919215707364,0.2677459635789765,0.9717434727485511,0.015714475578460327,0.006319906245079826
lf,0.25,lf_r0.25,303,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05137816743300355,0.058834338894535126,0.06765268035346828,0.8,0.02444561488760277,0.03411791482746422
lf,0.25,lf_r0.25,303,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.24352650295279707,0.05068105117950176,-0.6554741680309706,0.0,0.17211813135797907,0.19764244531137315
lf,0.25,lf_r0.25,303,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.425737447953392,0.030933795625138337,-0.9575281028420046,0.0,0.43930735460333464,2.1193724527345648
lf,0.25,lf_r0.25,303,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2371409649026048,0.038721238154286346,-0.9393018492725743,0.125,0.3842055413963246,1.6133892429906562
lf,0.25,lf_r0.25,303,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.020927364887121287,0.03894524575467731,0.3009369505424118,0.9717434727485511,0.00961091905830851,0.0074203434643322075
lf,0.25,lf_r0.25,304,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04396814663563758,0.06271814683350517,0.17574891383109792,1.0,0.028234961322841468,0.025964551381009456
lf,0.25,lf_r0.25,304,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2376091963542714,0.05558212315448506,-0.6208474163040488,0.0,0.16674274562592292,0.19385436643665777
lf,0.25,lf_r0.25,304,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.427356918860345,0.030155596696737452,-0.958620462774947,0.0,0.4418591115036012,2.1205436781280813
lf,0.25,lf_r0.25,304,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2383884052445586,0.03982798452623223,-0.9376819373543253,0.15625,0.3862133025006701,1.6126385666027807
lf,0.25,lf_r0.25,304,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.018249656630432844,0.039992350024695617,0.37331635091161874,1.0000000000000002,0.011488827082120455,0.005609540497656159
lf,0.25,lf_r0.25,305,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05245000652157529,0.05633956849360106,0.035753076261977955,0.8,0.032125459260146955,0.03109562364600666
lf,0.25,lf_r0.25,305,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.24508098447374202,0.046907052233838696,-0.6787056568292554,0.0,0.17436304054587445,0.19706348527276318
lf,0.25,lf_r0.25,305,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4291278059654011,0.027509994927005916,-0.962228091416889,0.0,0.443025870147496,2.119960186730787
lf,0.25,lf_r0.25,305,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2401071014933545,0.03563475534820405,-0.9441348496059735,0.125,0.3875763535367615,1.6133035329871002
lf,0.25,lf_r0.25,305,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.021474061412240373,0.03847068920955086,0.2835382184596467,0.9717434727485511,0.0129225754873771,0.006578765918479432
lf,0.25,lf_r0.25,306,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05457926086476831,0.05893380999863808,0.03836165386724252,0.8,0.027822913785441473,0.032671908845495035
lf,0.25,lf_r0.25,306,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2381122093878731,0.052753911569908246,-0.6372632784031567,0.0,0.16833206661649314,0.19359714632602543
lf,0.25,lf_r0.25,306,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4229075533121942,0.03568004334620267,-0.9510758991397633,0.0,0.43737880742029855,2.120962846207134
lf,0.25,lf_r0.25,306,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.234617456921259,0.04193315633207234,-0.9343023991423194,0.125,0.38242985202114854,1.6139768528805245
lf,0.25,lf_r0.25,306,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.021757706602680442,0.0404684064938677,0.3006888741733926,0.9717434727485511,0.010888498913307659,0.0060430929840509465
lf,0.25,lf_r0.25,307,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05955508352024755,0.051442304625608594,-0.07308981796921524,0.6000000000000001,0.0390837723799297,0.0331533983159088
lf,0.25,lf_r0.25,307,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.23770356084044053,0.050951729862056205,-0.6469717929780145,0.0,0.17172467605128233,0.18774155666325953
lf,0.25,lf_r0.25,307,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4272027034552286,0.031010783668198993,-0.9574674299174492,0.0,0.4411372596154061,2.1205462570091878
lf,0.25,lf_r0.25,307,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2383585954597838,0.03712303813964345,-0.9417897723311284,0.09375,0.38594671600800956,1.6131906821809325
lf,0.25,lf_r0.25,307,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.024363198400306527,0.037146776420820864,0.20782934894201005,0.9278135540936864,0.01580196720272357,0.006894349282056317
lf,0.25,lf_r0.25,308,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05424089471149399,0.0578997956725127,0.032627772742342076,0.8,0.03363290298594338,0.029337019885204305
lf,0.25,lf_r0.25,308,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.23597930418163346,0.058162087734623114,-0.6045297307141178,0.0,0.16302289714638682,0.1960480478900733
lf,0.25,lf_r0.25,308,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4280147172727762,0.031189364021338036,-0.9572515394917517,0.0,0.44228767038616135,2.121599246475481
lf,0.25,lf_r0.25,308,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2389914479028548,0.03962994894839494,-0.9380114410004585,0.125,0.38649977590602896,1.6141628487033683
lf,0.25,lf_r0.25,308,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.02161925893671808,0.03984296859281065,0.2965025901044218,0.9717434727485511,0.013468844211459094,0.005478489129590204
lf,0.25,lf_r0.25,309,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05526281676228189,0.05585355445547706,0.005316387555866794,0.8,0.03384492965917084,0.03115354355793212
lf,0.25,lf_r0.25,309,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2383076145614127,0.0567929116632059,-0.6150944738066823,0.0,0.1647143518759719,0.19759265533606074
lf,0.25,lf_r0.25,309,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4296371956072635,0.02841090062679491,-0.9610288567295188,0.0,0.44356201445301585,2.1212975879426974
lf,0.25,lf_r0.25,309,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2404427349437024,0.037352503580049524,-0.9415360106941654,0.125,0.3876634375264658,1.6143652435757057
lf,0.25,lf_r0.25,309,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.022275197150469186,0.03887292849486987,0.27143483417084635,0.9717434727485511,0.013654954907206588,0.0061341945190078444
lf,0.25,lf_r0.25,310,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04868030590491016,0.061377230594665474,0.11536624472604173,0.8,0.0325893697883063,0.025926769119819483
lf,0.25,lf_r0.25,310,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2368411709489454,0.053044415979175134,-0.6340320569830336,0.0,0.17222617152561534,0.18501970053119948
lf,0.25,lf_r0.25,310,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4309947134932184,0.02615638896014751,-0.9640992771221754,0.0,0.44461621117002414,2.120174717848225
lf,0.25,lf_r0.25,310,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2415468044285687,0.03695297382294558,-0.9421932260739495,0.125,0.3888565651060976,1.6115276929859401
lf,0.25,lf_r0.25,310,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.019459835644718856,0.04049114745306195,0.35080845586870124,0.9717434727485511,0.012882352390863343,0.005195137152445611
lf,0.25,lf_r0.25,311,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05907644003552531,0.05246848411102423,-0.05924031035082731,0.6000000000000001,0.03745772801598191,0.03319015079365169
lf,0.25,lf_r0.25,311,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.23575656106211537,0.04985203109614092,-0.6509066431130489,0.0,0.17519176488247462,0.18015784613997798
lf,0.25,lf_r0.25,311,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4275602053853804,0.030796200881572026,-0.957765878424187,0.0,0.4417687450236643,2.120929645626142
lf,0.25,lf_r0.25,311,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.238629143411763,0.037073460802292214,-0.941877580746756,0.09375,0.3866087673727515,1.6127729933567378
lf,0.25,lf_r0.25,311,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.024021648463649996,0.03788845405625646,0.22398292085120933,0.9278135540936864,0.015016185994211657,0.006571754075725954
lf,0.25,lf_r0.25,312,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04272411105050849,0.06602120771760299,0.21423539818549092,1.0,0.032036260664976564,0.021364524685228536
lf,0.25,lf_r0.25,312,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2591652090786055,0.026590023591955073,-0.813896506157002,0.0,0.19927092072148753,0.1872203291650984
lf,0.25,lf_r0.25,312,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4367393723498967,0.018331728415888576,-0.9748029791723019,0.0,0.4502665993673526,2.1196747511693164
lf,0.25,lf_r0.25,312,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.246894982829405,0.03161306188085576,-0.9505469488257777,0.15625,0.3948899594215576,1.6106461762182824
lf,0.25,lf_r0.25,312,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.01739831049696568,0.0415259832494559,0.4094690189469683,1.0000000000000002,0.012778074602125449,0.00458427965776705
lf,0.25,lf_r0.25,313,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.07157395647220303,0.043430626243723694,-0.24471485886780955,0.6000000000000001,0.04459063764880466,0.041179000241195196
lf,0.25,lf_r0.25,313,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.24467971862672933,0.04126146408949536,-0.711398940876283,0.0,0.18060004899487667,0.18852757620913188
lf,0.25,lf_r0.25,313,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4321814904753023,0.024816180146354772,-0.9659351821259037,0.0,0.4452868021132326,2.119512171026126
lf,0.25,lf_r0.25,313,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2428881482532503,0.030269027520608956,-0.9524504466587785,0.09375,0.38997270838763476,1.6137428073268874
lf,0.25,lf_r0.25,313,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.029335678304025104,0.03513709133489389,0.08998237648792994,0.9278135540936864,0.017959105482721453,0.008469000073242866
lf,0.25,lf_r0.25,314,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05828191418492279,0.05445617848582837,-0.03393472080698922,0.6000000000000001,0.04360719242281848,0.02926026487488314
lf,0.25,lf_r0.25,314,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2903180067331745,0.02239326824815386,-0.8567799114407312,0.0,0.23337642421363428,0.19293980078241751
lf,0.25,lf_r0.25,314,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4448218916181692,0.00996822790839079,-0.9862959917384718,0.0,0.45609990808382045,2.1194570224322353
lf,0.25,lf_r0.25,314,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2546175301994975,0.024184528814997497,-0.9621762748276534,0.09375,0.4017754592893312,1.612252789534229
lf,0.25,lf_r0.25,314,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.02386137852361693,0.03816468654275818,0.23060157054675395,0.9278135540936864,0.01731539889769694,0.0061811022451156265
lf,0.25,lf_r0.25,315,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05628754981037705,0.05457272466018141,-0.015468346604635629,0.8,0.03570126871086924,0.03159793646749655
lf,0.25,lf_r0.25,315,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.24362109098130286,0.04812450127868299,-0.6700926933915945,0.0,0.17365262761983685,0.19517626367778912
lf,0.25,lf_r0.25,315,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4308953000444846,0.025989886175167082,-0.9643212980391324,0.0,0.4443416632321774,2.1201577974686594
lf,0.25,lf_r0.25,315,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2416341019722827,0.03448287376351716,-0.9459565628869804,0.125,0.38872334862784147,1.6133533003943337
lf,0.25,lf_r0.25,315,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.022740950143189095,0.03821862585984658,0.25390064582940547,0.9717434727485511,0.01433333207335092,0.006480406593278273
lf,0.25,lf_r0.25,316,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.06406718060732687,0.04887508372967325,-0.13451206213046196,0.6000000000000001,0.03940366156638654,0.0366735253831504
lf,0.25,lf_r0.25,316,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.23559090745265382,0.05574619814152892,-0.6173079427844632,0.0,0.16487495985623365,0.19356620033458177
lf,0.25,lf_r0.25,316,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4244877344501248,0.03421883772885392,-0.9530833158888992,0.0,0.4387071081176753,2.1211211143272184
lf,0.25,lf_r0.25,316,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2360091977250607,0.03927828495251222,-0.9384008931538415,0.09375,0.38358704769087065,1.6147179053678982
lf,0.25,lf_r0.25,316,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.026117325280460166,0.03676062408237354,0.16926917798315608,0.9278135540936864,0.015911867576794463,0.007447498752444983
lf,0.25,lf_r0.25,317,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.06743979939323393,0.04516100434195934,-0.19785644784266643,0.6000000000000001,0.04266807405257576,0.03862670461838441
lf,0.25,lf_r0.25,317,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.24155476665927014,0.05084801542518088,-0.6522056660152085,0.0,0.1688913749500308,0.1984675506696767
lf,0.25,lf_r0.25,317,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.42910935968895,0.02954999153598554,-0.9594833550257359,0.0,0.44247769467759707,2.121004786754087
lf,0.25,lf_r0.25,317,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2401395112472715,0.03487073969433142,-0.9453012402550031,0.09375,0.38703811017162504,1.61539534553747
lf,0.25,lf_r0.25,317,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0276892410013938,0.03516446515156963,0.11893052307820653,0.9278135540936864,0.017407587886434213,0.008024033572411582
lf,0.25,lf_r0.25,318,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04268737820475117,0.06463993093962363,0.20453836875144488,1.0,0.030905306866017033,0.023171672667099578
lf,0.25,lf_r0.25,318,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.23801692909428543,0.04755808671998428,-0.6669310402775938,0.0,0.1789732676151417,0.178795294354606
lf,0.25,lf_r0.25,318,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4322421416859035,0.02401733046658264,-0.9670150396603665,0.0,0.4461912477085318,2.118818731060077
lf,0.25,lf_r0.25,318,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2426117718212637,0.036021213412454144,-0.9436566804885453,0.15625,0.39047043303101264,1.6094966809950364
lf,0.25,lf_r0.25,318,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.017612338656972825,0.04032416525781783,0.39201237676074,1.0000000000000002,0.012420741847578378,0.00553957467745536
lf,0.25,lf_r0.25,319,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05694943224984752,0.05346934503152819,-0.03151716858312207,0.8,0.03323127430224969,0.03416702387109216
lf,0.25,lf_r0.25,319,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.24261314274050513,0.05064695997712935,-0.6545935876869362,0.0,0.17011761641961995,0.19844160130056981
lf,0.25,lf_r0.25,319,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4276052895042286,0.029895474695120355,-0.9589770716702947,0.0,0.44151470828236455,2.1203917648708157
lf,0.25,lf_r0.25,319,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2387766685215855,0.03684424299042348,-0.9422332408352392,0.125,0.38611799124909313,1.6142363212548985
lf,0.25,lf_r0.25,319,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.02314031254447128,0.03756322602390131,0.23759592635913607,0.9717434727485511,0.013340924922565644,0.007188252755280337
lf,0.4,lf_r0.4,300,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.042847249044867204,0.10674162095366613,0.42713319453128695,1.0,0.02563921069659525,0.025404061111881444
lf,0.4,lf_r0.4,300,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.3576652703219584,0.03929624047293675,-0.8020148583461,0.0,0.22451709832380026,0.3046182418714677
lf,0.4,lf_r0.4,300,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4624482411995385,0.01578706297166774,-0.9786406630566588,0.0,0.37615643047301983,2.097108520035492
lf,0.4,lf_r0.4,300,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.271355936675485,0.04595616265105086,-0.930227373339172,0.15625,0.3330896309748056,1.6053587347508007
lf,0.4,lf_r0.4,300,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.017380933411434575,0.06589806803590166,0.5825854510893508,1.0,0.010103636286437402,0.0054349666277714315
lf,0.4,lf_r0.4,301,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.06301420978649268,0.08940291129545827,0.17313475888825533,0.8,0.030784037320926955,0.03951109986818505
lf,0.4,lf_r0.4,301,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.28104566794280084,0.07471630524772743,-0.5799646343443619,0.0,0.1337002148549155,0.2788431992398705
lf,0.4,lf_r0.4,301,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4498596036870521,0.032570697310469944,-0.9560577016153092,0.0,0.3668965657088195,2.0982087571272006
lf,0.4,lf_r0.4,301,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2588070101944384,0.05067432452346391,-0.9226039758185929,0.125,0.32059903332569584,1.605971727128542
lf,0.4,lf_r0.4,301,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.025570112304142405,0.060663428417661626,0.4069566878476315,0.971743471257572,0.012567902547851098,0.008297403974850643
lf,0.4,lf_r0.4,302,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04617541702174226,0.10435933339399737,0.3865148493059946,1.0,0.028791602178833132,0.026975475448873923
lf,0.4,lf_r0.4,302,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.32380448181027927,0.04185339505698251,-0.7710789363239902,0.0,0.20055518593143026,0.2795774553729216
lf,0.4,lf_r0.4,302,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4673337708863534,0.009908625169909514,-0.9865849704877655,0.0,0.38247794997684215,2.09529085757352
lf,0.4,lf_r0.4,302,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2747407868539944,0.044040397943170946,-0.9332104545456575,0.15625,0.33707181647776296,1.6018934476602382
lf,0.4,lf_r0.4,302,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.018763024692262015,0.06498401536760971,0.5519119319596701,1.0,0.011363664994931005,0.0058531339171351855
lf,0.4,lf_r0.4,303,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.08642069450980316,0.07798734153496899,-0.051295260120603696,0.8,0.05049701674977117,0.04844244117209353
lf,0.4,lf_r0.4,303,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.3114056074697668,0.038565276819692344,-0.7796086557429435,0.0,0.1714041427672923,0.28969918494336844
lf,0.4,lf_r0.4,303,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4641155130616788,0.013800617587436668,-0.9813242209063985,0.0,0.3777217958610961,2.095679595676355
lf,0.4,lf_r0.4,303,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2719999593823368,0.03510828696069757,-0.9462809800811496,0.125,0.3319006819451633,1.6064881267788467
lf,0.4,lf_r0.4,303,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.03475560838645119,0.05791346823095197,0.24989846332570184,0.971743471257572,0.02042510965393472,0.00967908523450449
lf,0.4,lf_r0.4,304,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.0454483553315555,0.10415363703857727,0.3924097585664371,1.0,0.027672916953928015,0.027320633853314947
lf,0.4,lf_r0.4,304,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.3008058029231729,0.055295089800467746,-0.6894414424095217,0.0,0.17152058440997436,0.27302927175103464
lf,0.4,lf_r0.4,304,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4573713846418164,0.018356874558874466,-0.9751216059671891,0.0,0.373450398080294,2.0956677410642133
lf,0.4,lf_r0.4,304,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2656042606297768,0.04726915539480725,-0.9279912978389957,0.15625,0.3278362624907361,1.6016161490644003
lf,0.4,lf_r0.4,304,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.018623325384516123,0.06454435638155193,0.5521499460114966,1.0,0.011083095550744585,0.006234114199120483
lf,0.4,lf_r0.4,305,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.0427847631993646,0.10493278978299002,0.4207220152844613,1.0,0.01946767127678784,0.028227474760043458
lf,0.4,lf_r0.4,305,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.277582403329574,0.07756072516678048,-0.5632142708481174,0.0,0.13840670412094402,0.27004808302434785
lf,0.4,lf_r0.4,305,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4494947217007612,0.028101466180638288,-0.9619632665391069,0.0,0.3669416375870847,2.096527142834231
lf,0.4,lf_r0.4,305,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.258286873707731,0.05363477992387315,-0.9182347821222345,0.15625,0.32068638144629363,1.6021229078404629
lf,0.4,lf_r0.4,305,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.017336331548412656,0.06505986590297326,0.5791958346465889,1.0,0.007698668944125006,0.006136123684012835
lf,0.4,lf_r0.4,306,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05575035773249556,0.09525658553106764,0.261618617957315,1.0,0.025492774933310064,0.03544650714585295
lf,0.4,lf_r0.4,306,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.27396485552596406,0.08020304211596403,-0.5470902775211369,0.0,0.1404610678765311,0.26312700571080205
lf,0.4,lf_r0.4,306,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4509861311245171,0.027548799111427224,-0.9627350040258691,0.0,0.36892396288256,2.0963664339086816
lf,0.4,lf_r0.4,306,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2595803964428895,0.05089239300619859,-0.9223297218897718,0.15625,0.3225365634298008,1.6024814989584386
lf,0.4,lf_r0.4,306,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.022398216215138517,0.06233248160694194,0.4713081140398295,1.0,0.010260082205435018,0.007635991551596364
lf,0.4,lf_r0.4,307,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.07086803274141891,0.08387763367425571,0.08407085790622842,0.8,0.03403836166814677,0.04439671961721264
lf,0.4,lf_r0.4,307,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.29346689656380487,0.05851038175464023,-0.6675331883116385,0.0,0.15169545894215508,0.28164017614895465
lf,0.4,lf_r0.4,307,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4555325834609703,0.020482062367743255,-0.9722468033421937,0.0,0.3714520884056112,2.0953902708408787
lf,0.4,lf_r0.4,307,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2640372112409455,0.04165184515917759,-0.9361994420417145,0.125,0.3253011721206227,1.6048834570848132
lf,0.4,lf_r0.4,307,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.02858297603876551,0.05912119816687591,0.34819576610466596,0.971743471257572,0.01361952301249677,0.009341538432476069
lf,0.4,lf_r0.4,308,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05731892164445836,0.09408734426387781,0.24284610943169063,0.8,0.02640328413957364,0.03618016213519391
lf,0.4,lf_r0.4,308,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2832647809384816,0.07220638056400652,-0.5937426807912737,0.0,0.1378727897558505,0.2784380560245722
lf,0.4,lf_r0.4,308,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4500132555587193,0.02908005829342697,-0.9606785345845544,0.0,0.36704272297540086,2.0972549355239636
lf,0.4,lf_r0.4,308,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2589438367804167,0.05006215539955942,-0.9235111898667666,0.125,0.32082905481700275,1.6046979197289004
lf,0.4,lf_r0.4,308,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.023071328620843705,0.062412682140635854,0.46021885460619943,0.971743471257572,0.010613123628812218,0.007332679589076463
