pde,r,seed,checkpoint,validation_path,test_path,n_validation_pairs,n_test_pairs,n_layers,n_heads,head_dispersion,patched_noop_max_abs,mse_original,mse_persistence,skill,target,substitution,preserves_head_identity,calibration_split,evaluation_split,mse,excess,ratio
lf,0.25,315,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_315\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_315\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_315\test.npy,2048,2048,4,4,0.011216598011157014,1.7881393432617188e-07,4.347095912404786e-09,7.816003744665068e-06,0.9994438211579195,all,analytical_stencil,False,validation,test,7.90468334344041e-06,1.011352214102946,1818.3825484235958
lf,0.25,315,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_315\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_315\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_315\test.npy,2048,2048,4,4,0.011216598011157014,1.7881393432617188e-07,4.347095912404786e-09,7.816003744665068e-06,0.9994438211579195,all,original,True,none,test,4.347095912404786e-09,0.0,1.0
lf,0.25,316,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_316\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_316\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_316\test.npy,2048,2048,4,4,0.010332429827091875,1.1920928955078125e-07,1.0871105689258531e-08,1.220922695210902e-05,0.9991095991800382,all,frozen_per_head_validation,True,validation,test,2.2201313654157673e-07,0.01730905652455521,20.42231424177417
lf,0.25,316,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_316\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_316\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_316\test.npy,2048,2048,4,4,0.010332429827091875,1.1920928955078125e-07,1.0871105689258531e-08,1.220922695210902e-05,0.9991095991800382,all,frozen_layer_mean_validation,False,validation,test,7.435560526403151e-06,0.6086631275716597,683.974633210497
lf,0.25,316,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_316\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_316\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_316\test.npy,2048,2048,4,4,0.010332429827091875,1.1920928955078125e-07,1.0871105689258531e-08,1.220922695210902e-05,0.9991095991800382,all,analytical_stencil,False,validation,test,1.34841944898767e-05,1.1045196216457225,1240.3701035857002
lf,0.25,316,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_316\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_316\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_316\test.npy,2048,2048,4,4,0.010332429827091875,1.1920928955078125e-07,1.0871105689258531e-08,1.220922695210902e-05,0.9991095991800382,all,original,True,none,test,1.0871105689258531e-08,0.0,1.0
lf,0.25,317,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_317\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_317\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_317\test.npy,2048,2048,4,4,0.011077175199156774,5.960464477539063e-08,6.092314305816693e-09,9.936794413079042e-06,0.999386893393125,all,frozen_per_head_validation,True,validation,test,7.45993454995264e-08,0.0068985083342871225,12.244828771933516
lf,0.25,317,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_317\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_317\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_317\test.npy,2048,2048,4,4,0.011077175199156774,5.960464477539063e-08,6.092314305816693e-09,9.936794413079042e-06,0.999386893393125,all,frozen_layer_mean_validation,False,validation,test,4.857758238330234e-06,0.48855215630964915,797.3584412235996
lf,0.25,317,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_317\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_317\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_317\test.npy,2048,2048,4,4,0.011077175199156774,5.960464477539063e-08,6.092314305816693e-09,9.936794413079042e-06,0.999386893393125,all,analytical_stencil,False,validation,test,9.43842227130176e-06,0.9498150144047874,1549.2342971028827
lf,0.25,317,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_317\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_317\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_317\test.npy,2048,2048,4,4,0.011077175199156774,5.960464477539063e-08,6.092314305816693e-09,9.936794413079042e-06,0.999386893393125,all,original,True,none,test,6.092314305816693e-09,0.0,1.0
lf,0.25,318,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_318\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_318\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_318\test.npy,2048,2048,4,4,0.01099549581670834,1.1920928955078125e-07,6.06302729549979e-09,1.387021166010527e-05,0.9995628742052337,all,frozen_per_head_validation,True,validation,test,2.1354638111981128e-07,0.014965459424843312,35.22108193019575
lf,0.25,318,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_318\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_318\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_318\test.npy,2048,2048,4,4,0.01099549581670834,1.1920928955078125e-07,6.06302729549979e-09,1.387021166010527e-05,0.9995628742052337,all,frozen_layer_mean_validation,False,validation,test,8.984924332988697e-06,0.6476316392370861,1481.9204821422545
lf,0.25,318,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_318\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_318\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_318\test.npy,2048,2048,4,4,0.01099549581670834,1.1920928955078125e-07,6.06302729549979e-09,1.387021166010527e-05,0.9995628742052337,all,analytical_stencil,False,validation,test,1.4853700029959782e-05,1.070937523529362,2449.8817679717135
lf,0.25,318,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_318\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_318\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_318\test.npy,2048,2048,4,4,0.01099549581670834,1.1920928955078125e-07,6.06302729549979e-09,1.387021166010527e-05,0.9995628742052337,all,original,True,none,test,6.06302729549979e-09,0.0,1.0
lf,0.25,319,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_319\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_319\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_319\test.npy,2048,2048,4,4,0.010850754383315536,1.1920928955078125e-07,4.987982162724114e-09,1.16782721306663e-05,0.9995728835475904,all,frozen_per_head_validation,True,validation,test,1.5802581468382648e-07,0.01311009229058479,31.681311105074798
lf,0.25,319,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_319\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_319\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_319\test.npy,2048,2048,4,4,0.010850754383315536,1.1920928955078125e-07,4.987982162724114e-09,1.16782721306663e-05,0.9995728835475904,all,frozen_layer_mean_validation,False,validation,test,5.8979758410515615e-06,0.5048269008035988,1182.437235868235
lf,0.25,319,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_319\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_319\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_319\test.npy,2048,2048,4,4,0.010850754383315536,1.1920928955078125e-07,4.987982162724114e-09,1.16782721306663e-05,0.9995728835475904,all,analytical_stencil,False,validation,test,1.1143159208693021e-05,0.9541591796134015,2234.0014148341193
lf,0.25,319,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.25\seed_319\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_319\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.25\seed_319\test.npy,2048,2048,4,4,0.010850754383315536,1.1920928955078125e-07,4.987982162724114e-09,1.16782721306663e-05,0.9995728835475904,all,original,True,none,test,4.987982162724114e-09,0.0,1.0
lf,0.4,300,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_300\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_300\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_300\test.npy,2048,2048,4,4,0.008031273295966937,1.1920928955078125e-07,7.634551678348256e-09,2.261595000163652e-05,0.9996624262222991,all,frozen_per_head_validation,True,validation,test,1.834123418475997e-06,0.08078836615848033,240.23983276943534
lf,0.4,300,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_300\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_300\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_300\test.npy,2048,2048,4,4,0.008031273295966937,1.1920928955078125e-07,7.634551678348256e-09,2.261595000163652e-05,0.9996624262222991,all,frozen_layer_mean_validation,False,validation,test,6.799885567954078e-06,0.3004315395063322,890.6725443012839
lf,0.4,300,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_300\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_300\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_300\test.npy,2048,2048,4,4,0.008031273295966937,1.1920928955078125e-07,7.634551678348256e-09,2.261595000163652e-05,0.9996624262222991,all,analytical_stencil,False,validation,test,0.00047024147352203727,20.79915418781141,61593.85558364241
lf,0.4,300,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_300\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_300\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_300\test.npy,2048,2048,4,4,0.008031273295966937,1.1920928955078125e-07,7.634551678348256e-09,2.261595000163652e-05,0.9996624262222991,all,original,True,none,test,7.634551678348256e-09,0.0,1.0
lf,0.4,301,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_301\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_301\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_301\test.npy,2048,2048,4,4,0.014239201375890333,1.7881393432617188e-07,1.5712098649922623e-08,2.8288925022934563e-05,0.9994445848105863,all,frozen_per_head_validation,True,validation,test,1.9153104642566365e-07,0.006218569790655992,12.19003588846528
lf,0.4,301,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_301\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_301\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_301\test.npy,2048,2048,4,4,0.014239201375890333,1.7881393432617188e-07,1.5712098649922623e-08,2.8288925022934563e-05,0.9994445848105863,all,frozen_layer_mean_validation,False,validation,test,2.3530347682765296e-05,0.8316930816135865,1497.5941920324676
lf,0.4,301,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_301\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_301\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_301\test.npy,2048,2048,4,4,0.014239201375890333,1.7881393432617188e-07,1.5712098649922623e-08,2.8288925022934563e-05,0.9994445848105863,all,analytical_stencil,False,validation,test,2.7758236058161856e-05,0.9812299731836672,1766.6790844836348
lf,0.4,301,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_301\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_301\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_301\test.npy,2048,2048,4,4,0.014239201375890333,1.7881393432617188e-07,1.5712098649922623e-08,2.8288925022934563e-05,0.9994445848105863,all,original,True,none,test,1.5712098649922623e-08,0.0,1.0
lf,0.4,302,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_302\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_302\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_302\test.npy,2048,2048,4,4,0.010614234978465783,1.1920928955078125e-07,7.555653172564014e-09,1.9175891793565825e-05,0.9996059816537398,all,frozen_per_head_validation,True,validation,test,1.7677076101507705e-07,0.008827845390603703,23.39582786263465
lf,0.4,302,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_302\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_302\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_302\test.npy,2048,2048,4,4,0.010614234978465783,1.1920928955078125e-07,7.555653172564014e-09,1.9175891793565825e-05,0.9996059816537398,all,frozen_layer_mean_validation,False,validation,test,1.1285041485287195e-05,0.5883393190476083,1493.5891348567038
lf,0.4,302,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_302\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_302\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_302\test.npy,2048,2048,4,4,0.010614234978465783,1.1920928955078125e-07,7.555653172564014e-09,1.9175891793565825e-05,0.9996059816537398,all,analytical_stencil,False,validation,test,7.611035834997892e-05,3.970235190963477,10073.299635609246
lf,0.4,302,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_302\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_302\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_302\test.npy,2048,2048,4,4,0.010614234978465783,1.1920928955078125e-07,7.555653172564014e-09,1.9175891793565825e-05,0.9996059816537398,all,original,True,none,test,7.555653172564014e-09,0.0,1.0
lf,0.4,303,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_303\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_303\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_303\test.npy,2048,2048,4,4,0.014039608558196033,1.7881393432617188e-07,1.0178785342374042e-08,3.201347863068804e-05,0.9996820468821962,all,frozen_per_head_validation,True,validation,test,2.913515474295414e-07,0.008785742827955884,28.62341012504231
lf,0.4,303,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_303\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_303\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_303\test.npy,2048,2048,4,4,0.014039608558196033,1.7881393432617188e-07,1.0178785342374042e-08,3.201347863068804e-05,0.9996820468821962,all,frozen_layer_mean_validation,False,validation,test,2.479955124101707e-05,0.7745880135944758,2436.3959359450414
lf,0.4,303,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_303\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_303\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_303\test.npy,2048,2048,4,4,0.014039608558196033,1.7881393432617188e-07,1.0178785342374042e-08,3.201347863068804e-05,0.9996820468821962,all,analytical_stencil,False,validation,test,4.054650537455018e-05,1.2666295908577416,3983.4326013101036
lf,0.4,303,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_303\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_303\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_303\test.npy,2048,2048,4,4,0.014039608558196033,1.7881393432617188e-07,1.0178785342374042e-08,3.201347863068804e-05,0.9996820468821962,all,original,True,none,test,1.0178785342374042e-08,0.0,1.0
lf,0.4,304,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_304\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_304\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_304\test.npy,2048,2048,4,4,0.013350719882214394,1.1920928955078125e-07,8.075905583160292e-09,2.4981591195682995e-05,0.9996767257329647,all,frozen_per_head_validation,True,validation,test,2.4219289985680237e-07,0.009374611125188783,29.989565549381595
lf,0.4,304,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_304\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_304\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_304\test.npy,2048,2048,4,4,0.013350719882214394,1.1920928955078125e-07,8.075905583160292e-09,2.4981591195682995e-05,0.9996767257329647,all,frozen_layer_mean_validation,False,validation,test,1.0566878955842185e-05,0.4228000314575183,1308.4450835923612
lf,0.4,304,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_304\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_304\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_304\test.npy,2048,2048,4,4,0.013350719882214394,1.1920928955078125e-07,8.075905583160292e-09,2.4981591195682995e-05,0.9996767257329647,all,analytical_stencil,False,validation,test,2.947706923350779e-05,1.180009821829405,3650.001715593698
lf,0.4,304,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_304\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_304\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_304\test.npy,2048,2048,4,4,0.013350719882214394,1.1920928955078125e-07,8.075905583160292e-09,2.4981591195682995e-05,0.9996767257329647,all,original,True,none,test,8.075905583160292e-09,0.0,1.0
lf,0.4,305,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_305\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_305\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_305\test.npy,2048,2048,4,4,0.014645548814537834,1.1920928955078125e-07,5.908459698930613e-09,2.1270647266646847e-05,0.999722224734167,all,frozen_per_head_validation,True,validation,test,1.2916965224513133e-07,0.005796506303944212,21.861814893737886
lf,0.4,305,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_305\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_305\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_305\test.npy,2048,2048,4,4,0.014645548814537834,1.1920928955078125e-07,5.908459698930613e-09,2.1270647266646847e-05,0.999722224734167,all,frozen_layer_mean_validation,False,validation,test,1.8659955578925747e-05,0.8772290733771864,3158.1759933647445
lf,0.4,305,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_305\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_305\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_305\test.npy,2048,2048,4,4,0.014645548814537834,1.1920928955078125e-07,5.908459698930613e-09,2.1270647266646847e-05,0.999722224734167,all,analytical_stencil,False,validation,test,2.008271812314888e-05,0.9441361986957568,3398.976915554438
lf,0.4,305,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_305\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_305\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_305\test.npy,2048,2048,4,4,0.014645548814537834,1.1920928955078125e-07,5.908459698930613e-09,2.1270647266646847e-05,0.999722224734167,all,original,True,none,test,5.908459698930613e-09,0.0,1.0
lf,0.4,306,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_306\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_306\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_306\test.npy,2048,2048,4,4,0.016002100568182888,1.1920928955078125e-07,5.147009122727364e-09,1.5790443285368383e-05,0.9996740427719659,all,frozen_per_head_validation,True,validation,test,6.601113191218727e-08,0.0038557478886887078,12.825143755954416
lf,0.4,306,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_306\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_306\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_306\test.npy,2048,2048,4,4,0.016002100568182888,1.1920928955078125e-07,5.147009122727364e-09,1.5790443285368383e-05,0.9996740427719659,all,frozen_layer_mean_validation,False,validation,test,1.195419310029422e-05,0.7569731908771895,2322.5513721179836
lf,0.4,306,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_306\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_306\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_306\test.npy,2048,2048,4,4,0.016002100568182888,1.1920928955078125e-07,5.147009122727364e-09,1.5790443285368383e-05,0.9996740427719659,all,analytical_stencil,False,validation,test,1.5418236088748927e-05,0.9764206391754858,2995.571937237778
lf,0.4,306,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_306\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_306\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_306\test.npy,2048,2048,4,4,0.016002100568182888,1.1920928955078125e-07,5.147009122727364e-09,1.5790443285368383e-05,0.9996740427719659,all,original,True,none,test,5.147009122727364e-09,0.0,1.0
lf,0.4,307,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_307\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_307\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_307\test.npy,2048,2048,4,4,0.016202005046522736,1.1920928955078125e-07,1.2018410495973075e-08,3.414509046706371e-05,0.9996480193687709,all,frozen_per_head_validation,True,validation,test,4.348040189422475e-07,0.012386391935235254,36.17816341752799
lf,0.4,307,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_307\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_307\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_307\test.npy,2048,2048,4,4,0.016202005046522736,1.1920928955078125e-07,1.2018410495973075e-08,3.414509046706371e-05,0.9996480193687709,all,frozen_layer_mean_validation,False,validation,test,2.9528545979928822e-05,0.8647486379343756,2456.942703847796
lf,0.4,307,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_307\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_307\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_307\test.npy,2048,2048,4,4,0.016202005046522736,1.1920928955078125e-07,1.2018410495973075e-08,3.414509046706371e-05,0.9996480193687709,all,analytical_stencil,False,validation,test,3.611102027889501e-05,1.0575960408302312,3004.6419442067217
lf,0.4,307,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_307\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_307\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_307\test.npy,2048,2048,4,4,0.016202005046522736,1.1920928955078125e-07,1.2018410495973075e-08,3.414509046706371e-05,0.9996480193687709,all,original,True,none,test,1.2018410495973075e-08,0.0,1.0
lf,0.4,308,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_308\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_308\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_308\test.npy,2048,2048,4,4,0.01409045152049004,1.1920928955078125e-07,6.583485628181007e-09,2.296412640134804e-05,0.9997133143445947,all,frozen_per_head_validation,True,validation,test,2.9617528904402057e-07,0.012614233347138626,44.98761078420592
lf,0.4,308,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_308\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_308\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_308\test.npy,2048,2048,4,4,0.01409045152049004,1.1920928955078125e-07,6.583485628181007e-09,2.296412640134804e-05,0.9997133143445947,all,frozen_layer_mean_validation,False,validation,test,2.002974319026407e-05,0.8721821746405322,3042.4222549412953
lf,0.4,308,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_308\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_308\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_308\test.npy,2048,2048,4,4,0.01409045152049004,1.1920928955078125e-07,6.583485628181007e-09,2.296412640134804e-05,0.9997133143445947,all,analytical_stencil,False,validation,test,2.3605887548683313e-05,1.0279542610326926,3585.6214901779217
lf,0.4,308,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_308\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_308\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_308\test.npy,2048,2048,4,4,0.01409045152049004,1.1920928955078125e-07,6.583485628181007e-09,2.296412640134804e-05,0.9997133143445947,all,original,True,none,test,6.583485628181007e-09,0.0,1.0
lf,0.4,309,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_309\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_309\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_309\test.npy,2048,2048,4,4,0.013930058056590606,1.1920928955078125e-07,9.849307001930097e-09,2.0999814296374097e-05,0.9995309812333135,all,frozen_per_head_validation,True,validation,test,2.581465682188755e-07,0.01182933184227156,26.209617404380673
lf,0.4,309,C:\projects\stencil-transformers\final_checkpoints\lax_friedrichs_r_0.4\seed_309\best_model.pt,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_309\val.npy,C:\projects\stencil-transformers\data\lax_friedrichs_r_0.4\seed_309\test.npy,2048,2048,4,4,0.013930058056590606,1.1920928955078125e-07,9.849307001930097e-09,2.0999814296374097e-05,0.9995309812333135,all,frozen_layer_mean_validation,False,validation,test,1.94063121732313e-05,0.9240826688396272,1970.3225992882938
